"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3875;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ";"ul. Szkolna";"27 ";" ";"47-320 ";Gogolin;21970;0965364;"1605014""";"774666235 ";"774666294 ";;;OPOLSKIE;krapkowicki;"Gogolin - miasto";"161475630 ";"1990110307 ";publiczna;;;"Violeta Zajączkowska";"GMINA GOGOLIN";Gmina;OPOLSKIE;krapkowicki;Gogolin
3883;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ EKONOMICZNYCH W BRZEGU";"ul. Jana Pawła II";"28 ";" ";"49-300 ";Brzeg;07123;0965252;"1601011""";"774162794 ";"774162130 ";zse_brzeg@wodip.opole.pl;zsebrzeg.pl;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"001418517 ";"7471052224 ";publiczna;;;"Małgorzata Mianowany-Małecka";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
3884;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"OŚRODEK SZKOLENIA „EDUKATOR”";"ul. Chorążych";"42 ";" ";"49-300 ";Brzeg;28832;0965252;"1601011""";"606894967 ";"774045115 ";osedukator@wp.pl;;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"161475801 ";" ";niepubliczna;;;"Ryszard Janklowski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3899;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO-PEDAGOGICZNA W PRUDNIKU";"ul. Kościuszki";"55a ";" ";"48-200 ";Prudnik;09572;0965878;"1610044""";"0774360431 ";"0774360431 ";poradniaprudnik@op.pl;www.pppprudnik.ehost.pl;OPOLSKIE;prudnicki;"Prudnik - miasto";"000743008 ";" ";publiczna;;;"Katarzyna Cukier";"POWIAT PRUDNICKI";"Powiat ziemski";OPOLSKIE;prudnicki;Prudnik
3918;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 W KRAPKOWICACH";"ul. Żeromskiego";"34 ";" ";"47-303 ";Krapkowice;26464;0965677;"1605024""";"774661433 ";" ";zsp4@krapkowice.pl;www.zsp4krapkowice.pl;OPOLSKIE;krapkowicki;"Krapkowice - miasto";"161475652 ";" ";publiczna;;;"Krystyna Chudala";"GMINA KRAPKOWICE";Gmina;OPOLSKIE;krapkowicki;Krapkowice
3928;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1 IM. MARII SKŁODOWSKIEJ-CURIE W BRZEGU";"ul. Słowiańska";"18 ";" ";"49-300 ";Brzeg;20294;0965252;"1601011""";"774163512 ";"774163512 ";sekretariat.zsz1brzeg@op.pl;www.zsz1brzeg.wodip.opole.pl;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"000743072 ";"7471029403 ";publiczna;;;"Łukasz Denys";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
3929;"Specjalny Ośrodek Szkolno-Wychowawczy";"SPECJALNY OŚRODEK SZKOLNO-WYCHOWAWCZY IM. BOLESŁAWA PRUSA W GRODKOWIE";"ul. Krakowska";"31 ";" ";"49-200 ";Grodków;09796;0965401;"1601034""";"774155488 ";"774155488 ";soswgrodkow@poczta.onet.pl;www.sosw_grodkow.wodip.opole.pl;OPOLSKIE;brzeski;"Grodków - miasto";"000181734 ";"7531910684 ";publiczna;;;"Elżbieta Galus";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
4021;Bursa;"BURSA W NYSIE";"ul. Rodziewiczówny";"1 ";" ";"48-303 ";Nysa;18724;0965789;"1607054""";"774310467 ";"774310466 ";;;OPOLSKIE;nyski;"Nysa - miasto";"161475706 ";" ";publiczna;;;" ";"POWIAT NYSKI";"Powiat ziemski";OPOLSKIE;nyski;Nysa
4022;"Ośrodek dokształcania i doskonalenia zawodowego";"OŚRODEK DOKSZTAŁCANIA I DOSKONALENIA ZWODOWEGO W NYSIE";"ul. Orkana";"6 ";" ";"48-300 ";Nysa;15140;0965789;"1607054""";"774334038 ";" ";;;OPOLSKIE;nyski;"Nysa - miasto";"161475729 ";" ";publiczna;;;" ";"POWIAT NYSKI";"Powiat ziemski";OPOLSKIE;nyski;Nysa
4201;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"BRZESKIE CENTRUM HANDLOWE „MARKO” ZAKŁAD PRACY CHRONIONEJ SCELINA MAREK I SPÓŁKA SP.J. C.K.Z.";"ul. Trzech Kotwic";"11 ";" ";"49-300 ";Brzeg;23082;0965252;"1601011""";"774165557 ";"774165557 ";bchmarko@onet.eu;;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"161475882 ";" ";niepubliczna;;;"Andrzej Kiełbowicz";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4225;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ ROLNICZYCH CENTRUM KSZTAŁCENIA PRAKTYCZNEGO W GRODKOWIE";"ul. Krakowska";"20 ";" ";"49-200 ";Grodków;09796;0965401;"1601034""";"774155294 ";"774153260 ";zsr_grodkow@wodip.opole.pl;www.zsr-grodkow.internetdsl.pl;OPOLSKIE;brzeski;"Grodków - miasto";"000096224 ";"7531782714 ";publiczna;;;"Danuta Trzaskawska";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
4301;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"DZIAŁ METODYKI DORADZTWA, SZKOLEŃ I WYDAWNICTW";"ul. Główna";"1 ";" ";"49-330 ";Łosiów;05635;0498187;"1601045""";"774125391 ";"774125327 ";szkolenia@oodr.pl;;OPOLSKIE;brzeski;"Lewin Brzeski - obszar wiejski";"161476054 ";" ";niepubliczna;;;"Elżbieta Nesterów";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4430;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH IM. EMILA GODLEWSKIEGO W NYSIE";"ul. Rodziewiczówny";"1 ";" ";"48-303 ";Nysa;18724;0965789;"1607054""";"774310467 ";" ";zsr_nysa@wodip.opole.pl;zsr_nysa.wodip.opole.pl;OPOLSKIE;nyski;"Nysa - miasto";"000098039 ";"7531042259 ";publiczna;;;"Tomasz Jazienicki";"POWIAT NYSKI";"Powiat ziemski";OPOLSKIE;nyski;Nysa
4436;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPECJALNYCH W BRZEGU";"ul. Mossora";"4 ";" ";"49-300 ";Brzeg;29649;0965252;"1601011""";"774163571 ";"774163571 ";zssbrzeg@wodip.opole.pl;zssbrzeg.wodip.opole.pl;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"000703842 ";"7471338676 ";publiczna;;;"Grażyna Piaskowska";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
4468;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W GRODKOWIE";"ul. Warszawska";"42 ";" ";"49-200 ";Grodków;23682;0965401;"1601034""";"774154350 ";"774154350 ";edugrodkow@wodip.opole.pl;;OPOLSKIE;brzeski;"Grodków - miasto";"161478024 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Irena Żołyńska";"IRENA ŻOŁYŃSKA";"Osoba fizyczna";OPOLSKIE;brzeski;Grodków
4498;"Szkoła policealna";"NIEPUBLICZNA SZKOŁA POLICEALNA DLA DOROSŁYCH W GRODKOWIE";"ul. Warszawska";"42 ";" ";"49-200 ";Grodków;23682;0965401;"1601034""";"774154350 ";"774154350 ";edugrodkow@wodip.opole.pl;;OPOLSKIE;brzeski;"Grodków - miasto";"161478001 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Irena Żołyńska";"IRENA ŻOŁYŃSKA";"Osoba fizyczna";OPOLSKIE;brzeski;Grodków
4503;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"EUROPEJSKIE CENTRUM EDUKACJI I INFORMACJI NAUKOWEJ W GRODKOWIE";"ul. Warszawska";"42 ";" ";"49-200 ";Grodków;23682;0965401;"1601034""";"774154350 ";"774154350 ";edugrodkow@wodip.opole.pl;;OPOLSKIE;brzeski;"Grodków - miasto";"161480541 ";" ";niepubliczna;;;"Irena Żołyńska";"IRENA ŻOŁYŃSKA";"Osoba fizyczna";OPOLSKIE;brzeski;Grodków
4683;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ BUDOWLANYCH IM. KSIĘCIA JERZEGO II PIASTA W BRZEGU";"ul. Kamienna";"3 ";" ";"49-300 ";Brzeg;07879;0965252;"1601011""";"774162507 ";"774162507 ";zsbbrzeg@o2.pl;www.zsbbrzeg.pl;OPOLSKIE;brzeski;"Brzeg - gmina miejska";"000743066 ";"7471034930 ";publiczna;;;"Monika Jurek";"POWIAT BRZESKI";"Powiat ziemski";OPOLSKIE;brzeski;Brzeg
4914;"Centrum Kształcenia Ustawicznego ze szkołami";"CENTRUM KSZTAŁCENIA USTAWICZNEGO W NYSIE";"ul. Kościuszki";"4a ";" ";"48-300 ";Nysa;09582;0965789;"1607054""";"77-4332471 ";" ";zsz_nysa@sw.gov.pl;;OPOLSKIE;nyski;"Nysa - miasto";"000702883 ";" ";publiczna;;;"Aleksander Ryba";"MINISTERSTWO SPRAWIEDLIWOŚCI";"Minister ds. sprawiedliwości";MAZOWIECKIE;Warszawa;Śródmieście
5004;Gimnazjum;"GIMNAZJUM W KORFANTOWIE";"ul. Mickiewicza";"1 ";" ";"48-317 ";Korfantów;12740;0496946;"1607034""";"774365233 ";" ";;;OPOLSKIE;nyski;"Korfantów - miasto";"531567632 ";"7532426708 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Sinicka";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5005;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W TUŁOWICACH";"ul. Zamkowa";"1 ";" ";"49-130 ";Tułowice;25547;0504090;"1609122""";"774277036 ";"774277037 ";sekretariat@tltulowice.pl;www.tltulowice.pl;OPOLSKIE;opolski;"Tułowice - gmina wiejska";"532320141 ";"9910248351 ";publiczna;;;"Adam Sinicki";"POWIAT OPOLSKI";"Powiat ziemski";OPOLSKIE;Opole;Opole
5013;Przedszkole;"PRZEDSZKOLE WE WŁODARACH";"ul. Nyska";"3 ";" ";"48-317 ";Włodary;14559;0497199;"1607035""";"774319579 ";" ";;;OPOLSKIE;nyski;"Korfantów - obszar wiejski";"530581311 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Bernacka";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5031;Przedszkole;"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŚCINAWIE MAŁEJ PRZEDSZKOLE W SCINAWIE NYSKIEJ";"ul. Nyska";"59 ";" ";"48-325 ";"Ścinawa Nyska";14559;0497147;"1607035""";"774343820 ";" ";;;OPOLSKIE;nyski;"Korfantów - obszar wiejski";"530581280 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5040;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KORFANTOWIE";"ul. Maja";"12 ";" ";"48-317 ";Korfantów;11937;0496946;"1607034""";"774343847 ";" ";;;OPOLSKIE;nyski;"Korfantów - miasto";"160790950 ";" ";publiczna;;;"Marek Misztal";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5184;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W LUBSZY";"ul. Szkolna";"2 ";" ";"49-313 ";Lubsza;21970;0498589;"1601052""";"774120841 ";"774120840 ";psplubsza@wodip.opole.pl;;OPOLSKIE;brzeski;"Lubsza - gmina wiejska";"160144640 ";"7471820249 ";publiczna;;;"Agata Czechowska";"GMINA LUBSZA";Gmina;OPOLSKIE;brzeski;Lubsza
5241;Gimnazjum;"PUBLICZNE GIMNAZJUM NR 6 IM. POWSTAŃCÓW ŚLĄSKICH";"ul. Licealna";"3 ";" ";"45-714 ";Opole;11033;0965016;"1661011""";"774543680 ";" ";pg6opole@onet.pl;;OPOLSKIE;Opole;"Opole - gmina miejska";"531564131 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO OPOLE";"Miasto na prawach powiatu";OPOLSKIE;Opole;Opole
5443;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"OŚRODEK PROMOCJI BEZPIECZEŃSTWA PROMOTOR";"ul. Mostowa";"8 ";" ";"47-100 ";"Strzelce Opolskie";13379;0965915;"1611054""";"531270339 ";" ";piotr_piecyk@poczta.fm;;OPOLSKIE;strzelecki;"Strzelce Opolskie - miasto";"161477154 ";" ";niepubliczna;;;"Piotr Piecyk";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5539;"Międzyszkolny ośrodek sportowy";"MIĘDZYSZKOLNY OŚRODEK SPORTOWY W STRZELCACH OPOLSKICH";"ul. Strzelców Bytomskich";"2a ";" ";"47-100 ";"Strzelce Opolskie";21365;0965915;"1611054""";"774612060 ";"774612060 ";mosstrzelce@interia.pl;www.mos-strzelceopolskie.pl;OPOLSKIE;strzelecki;"Strzelce Opolskie - miasto";"531662537 ";"7561804745 ";publiczna;;;"Andrzej Damaszek";"GMINA STRZELCE OPOLSKIE";Gmina;OPOLSKIE;strzelecki;"Strzelce Opolskie"
5619;"Zespół szkół i placówek oświatowych";"ZESPÓL SZKOLNO_PRZEDSZKOLNY";;"239 ";" ";"48-317 ";Przechód;;0497012;"1607035""";"774312601 ";" ";;;OPOLSKIE;nyski;"Korfantów - obszar wiejski";"161477622 ";" ";publiczna;;;"Elżbieta Rauch";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5627;"Zespół szkół i placówek oświatowych";"ZESPÓL SZKOLNO-PRZEDSZKOLNY";"ul. Klasztorna";"4 ";" ";"48-325 ";"Ścinawa Mała";08485;0497130;"1607035""";"774312815 ";" ";;;OPOLSKIE;nyski;"Korfantów - obszar wiejski";"161477639 ";" ";publiczna;;;"Joanna Beśka";"GMINA KORFANTÓW";Gmina;OPOLSKIE;nyski;Korfantów
5631;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W MĄKOSZYCACH";"ul. Pocztowa";"4 ";" ";"49-315 ";Mąkoszyce;16579;0498595;"1601052""";"774124490 ";"774124318 ";psp.makoszyce@wp.pl;;OPOLSKIE;brzeski;"Lubsza - gmina wiejska";"160145645 ";"7471820255 ";publiczna;;;"Krystyna Ślusarek";"GMINA LUBSZA";Gmina;OPOLSKIE;brzeski;Lubsza
5649;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W PRUSINOWICACH";"ul. Szkolna";"9 ";" ";"48-314 ";Prusinowice;21970;0501481;"1607082""";"774359133 ";"774359133 ";spipprusinowice@interia.pl;;OPOLSKIE;nyski;"Pakosławice - gmina wiejska";"160375405 ";"7532143206 ";publiczna;;;"Artur Kowalski";"GMINA PAKOSŁAWICE";Gmina;OPOLSKIE;nyski;Pakosławice
5654;"Szkoła podstawowa";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GOSZOWICACH SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W GOSZOWICACH";;"5 ";" ";"48-314 ";Goszowice;;0501423;"1607082""";"774357607 ";"774357607 ";szkolawgoszowicach@wp.pl;;OPOLSKIE;nyski;"Pakosławice - gmina wiejska";"000271710 ";"7532430986 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA PAKOSŁAWICE";Gmina;OPOLSKIE;nyski;Pakosławice
5655;Przedszkole;"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GOSZOWICACH PUBLICZNE PRZEDSZKOLE WE FRĄCZKOWIE";;"2 ";" ";"48-314 ";Goszowice;;0501423;"1607082""";"774357933 ";" ";przedszkolefraczkow@op.pl;;OPOLSKIE;nyski;"Pakosławice - gmina wiejska";"530586231 ";"7532430986 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA PAKOSŁAWICE";Gmina;OPOLSKIE;nyski;Pakosławice
