"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3524;Przedszkole;"PRZEDSZKOLE SAMORZĄDOWE W KOWALACH OLECKICH";"ul. Witosa";"6 ";" ";"19-420 ";"Kowale Oleckie";24454;0760432;"2813032""";"875238728 ";"875238728 ";przedszkole@kowale.fr.pl;przedszkolekowaleoleckie.superszkolna.pl;WARMIŃSKO-MAZURSKIE;olecki;"Kowale Oleckie - gmina wiejska";"001011201 ";"8471449347 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Dorota Locman";"GMINA KOWALE OLECKIE";Gmina;WARMIŃSKO-MAZURSKIE;olecki;"Kowale Oleckie"
3718;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W KŁĘBOWIE";;"7 ";" ";"11-100 ";Kłębowo;;0479758;"2809032""";"897662315 ";" ";szkolaklebowo@wp.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina wiejska";"281420336 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Alina Ogulewicz";"RAZEM W KŁĘBOWIE";Stowarzyszenia;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
3894;"Centrum Kształcenia Ustawicznego ze szkołami";"CENTRUM KSZTAŁCENIA USTAWICZNEGO NR 1 W IŁAWIE";"ul. Maja";"14 ";" ";"14-200 ";Iława;11926;0964650;"2807011""";"89-6494515 ";" ";cku_ilawa@sw.gov.pl;;WARMIŃSKO-MAZURSKIE;iławski;"Iława - gmina miejska";"280031294 ";" ";publiczna;;;"Tadeusz Wieński";"MINISTERSTWO SPRAWIEDLIWOŚCI";"Minister ds. sprawiedliwości";MAZOWIECKIE;Warszawa;Śródmieście
3979;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁUKCIE";"ul. Warszawska";"17 ";" ";"14-105 ";Łukta;23682;0480916;"2815042""";"896475135 ";"896475135 ";szkola.lukta@gmail.com;zsplukta.szkolnastrona.pl;WARMIŃSKO-MAZURSKIE;ostródzki;"Łukta - gmina wiejska";"510890074 ";"7411920450 ";publiczna;;;"Wojciech Paliński";"GMINA ŁUKTA";Gmina;WARMIŃSKO-MAZURSKIE;ostródzki;Łukta
4245;"Zespół szkół i placówek oświatowych";"POWIATOWE CENTRUM ROZWOJU EDUKACJI";"ul. Kopernika";"8a ";" ";"14-200 ";Iława;09282;0964650;"2807011""";"896492435 ";"896492435 ";sekretariat@pcre.ilawa.pl;www.pcre.ilawa.pl;WARMIŃSKO-MAZURSKIE;iławski;"Iława - gmina miejska";"281423352 ";"7441809094 ";publiczna;;;"Renata Motylińska";"POWIAT IŁAWSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;iławski;Iława
4293;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DŹWIERZUTACH";"ul. Sienkiewicza";"1 ";" ";"12-120 ";Dźwierzuty;19834;0473164;"2817022""";"896211216 ";" ";szkola_dzwierzuty@wp.pl;;WARMIŃSKO-MAZURSKIE;szczycieński;"Dźwierzuty - gmina wiejska";"281420572 ";" ";publiczna;;;"Jolanta Lachowicz";"GMINA DŹWIERZUTY";Gmina;WARMIŃSKO-MAZURSKIE;szczycieński;Dźwierzuty
4297;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY  IM. ZIEMI MAZURSKIEJ W ORZYNACH";;"34 ";" ";"12-120 ";Orzyny;;0473388;"2817022""";"896211503 ";" ";szkola-orzyny@wp.pl;;WARMIŃSKO-MAZURSKIE;szczycieński;"Dźwierzuty - gmina wiejska";"281420589 ";" ";publiczna;;;"Marzena Sztymelska";"GMINA DŹWIERZUTY";Gmina;WARMIŃSKO-MAZURSKIE;szczycieński;Dźwierzuty
4339;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. KAZIMIERZA JAGIELLOŃCZYKA W LIDZBARKU WARMIŃSKIM";"ul. Krasickiego";"4 ";" ";"11-100 ";"Lidzbark Warmiński";09830;0964732;"2809011""";"0897675141 ";"0897675141 ";;lo.lidzbark.com;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"510922851 ";"7431418653 ";publiczna;;;"Anna Tkaczuk";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4398;Przedszkole;"PRZEDSZKOLE SAMORZADOWE NR 1 W MAŁDYTACH";"ul. Prusa";"10 ";" ";"14-330 ";Małdyty;17574;0481407;"2815052""";"897586065 ";" ";przedszkolemaldyty@interia.pl;;WARMIŃSKO-MAZURSKIE;ostródzki;"Małdyty - gmina wiejska";"511337801 ";"7411872917 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Alina Czarkowska";"GMINA MAŁDYTY";Gmina;WARMIŃSKO-MAZURSKIE;ostródzki;Małdyty
4401;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM";;"9 ";"1 ";"14-330 ";"Wielki Dwór";;0481560;"2815052""";"897581007 ";" ";;;WARMIŃSKO-MAZURSKIE;ostródzki;"Małdyty - gmina wiejska";"281423725 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Anna Marchlewicz";"STOWARZYSZENIE EDUKACYJNO-GOSPODARCZE ""NASZA SZKOŁA""";Stowarzyszenia;WARMIŃSKO-MAZURSKIE;ostródzki;Małdyty
4414;Przedszkole;"PRZEDSZKOLE SAMORZĄDOWE W DOBROCINIE";;"49A ";" ";"14-330 ";Dobrocin;;0481206;"2815052""";"897581789 ";" ";ps.dobrocin@op.pl;;WARMIŃSKO-MAZURSKIE;ostródzki;"Małdyty - gmina wiejska";"511337793 ";"7411872900 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Stachnik";"GMINA MAŁDYTY";Gmina;WARMIŃSKO-MAZURSKIE;ostródzki;Małdyty
4507;"Młodzieżowy dom kultury";"MŁODZIEŻOWY DOM KULTURY IM. IRENY KWINTO W LIDZBARKU WARMIŃSKIM";"ul. Poniatowskiego";"3 ";" ";"11-100 ";"Lidzbark Warmiński";17113;0964732;"2809011""";"0897673147 ";"0897673147 ";mdklidzbarkwarm@tlen.pl;www.mdklw.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"510923365 ";"7431688401 ";publiczna;;;"Ewa Giedryś";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4521;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"CENTRUM KSZTAŁCENIA USTAWICZNEGO W LIDZBARKU WARMIŃSKIM  MAR-MIR";"ul. Krucza";"8 ";" ";"11-100 ";"Lidzbark Warmiński";10013;0964732;"2809011""";"604349920 ";" ";marekprusz@op.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"281423850 ";"7431041042 ";niepubliczna;;;"Marek Pruszyński";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4542;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. BOGUMIŁA LINKI W DŹWIERZUTACH";"ul. Sienkiewicza";"1 ";" ";"12-120 ";Dźwierzuty;19834;0473164;"2817022""";"896211216 ";" ";;;WARMIŃSKO-MAZURSKIE;szczycieński;"Dźwierzuty - gmina wiejska";"000584231 ";"7451776864 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA DŹWIERZUTY";Gmina;WARMIŃSKO-MAZURSKIE;szczycieński;Dźwierzuty
4561;"Młodzieżowy Ośrodek Wychowawczy";"MŁODZIEŻOWY OŚRODEK WYCHOWAWCZY IM. MARII GRZEGORZEWSKIEJ W LIDZBARKU WARMIŃSKIM";"ul. Leśna";"15 ";" ";"11-100 ";"Lidzbark Warmiński";10898;0964732;"2809011""";"0897672794 ";" ";mow.lw@wp.pl;www.mow.lw.szkolnastrona.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"000181728 ";"7431438070 ";publiczna;;;"Jacek Krzywdziński";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4583;"Szkoła podstawowa";" SZKOŁA PODSTAWOWA W KŁĘBOWIE";;"7 ";" ";"11-100 ";Kłębowo;;0479758;"2809032""";"897662315 ";" ";szkolaklebowo@wp.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina wiejska";"001206353 ";"7431772604 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Alina Ogulewicz";"GMINA LIDZBARK WARMIŃSKI";Gmina;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4592;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W RUNOWIE";;"55 ";"- ";"11-100 ";Runowo;;0480069;"2809032""";"897661576 ";" ";sprunowo1@wp.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina wiejska";"001206399 ";"7431772633 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"ANNA RENATA Sobolewska";"GMINA LIDZBARK WARMIŃSKI";Gmina;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4604;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W KRASZEWIE";;"2 ";"- ";"11-100 ";Kraszewo;;0479824;"2809032""";"897661670 ";" ";szp_krasz@poczta.onet.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina wiejska";"000586709 ";"7431772627 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Domarecka";"GMINA LIDZBARK WARMIŃSKI";Gmina;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4611;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ BUDOWLANYCH W BRANIEWIE";"ul. Wiejska";"2 ";" ";"14-500 ";Braniewo;24048;0932710;"2802011""";"552432350 ";"552432350 ";sekret@zsb.iq.pl;www.zsb.lq.pl;WARMIŃSKO-MAZURSKIE;braniewski;"Braniewo - gmina miejska";"001072817 ";"5820004643 ";publiczna;;;"Piotr Danielewicz";"POWIAT BRANIEWSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;braniewski;Braniewo
4624;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ ZAWODOWYCH IM. JANA LISZEWSKIEGO W BRANIEWIE";"ul. Gdańska";"19 ";" ";"14-500 ";Braniewo;05431;0932710;"2802011""";"552432606 ";"552432606 ";zszbraniewo@o2.pl;www.zszbraniewo.pl;WARMIŃSKO-MAZURSKIE;braniewski;"Braniewo - gmina miejska";"000179708 ";"5821274161 ";publiczna;;;"Joanna Sokół";"POWIAT BRANIEWSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;braniewski;Braniewo
4629;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH W LIDZBARKU WARMIŃSKIM";"ul. Wierzbickiego";"3A ";" ";"11-100 ";"Lidzbark Warmiński";28827;0964732;"2809011""";"897672013 ";"897673138 ";zsipolw@wp.pl;www.zsipo.lw.net.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"000095897 ";"7431339801 ";publiczna;;;"Adam Brodowski";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4635;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ ZAWODOWYCH IM. STANISŁAWA STASZICA LIDZBARK WARMIŃSKI";"ul. Orła Białego";"5 ";" ";"11-100 ";"Lidzbark Warmiński";15170;0964732;"2809011""";"897672559 ";"897672965 ";zszlwbiuro@wp.pl;www.zsz.lw.edu.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"000193447 ";"7431394734 ";publiczna;;;"Marek Chyl";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4641;"Specjalny Ośrodek Szkolno-Wychowawczy";"SPECJALNY OŚRODEK SZKOLNO - WYCHOWAWCZY W LIDZBARKU WARMIŃSKIM";"ul. Szkolna";"3 ";" ";"11-100 ";"Lidzbark Warmiński";21970;0964732;"2809011""";"897672585 ";"897672585 ";lidzbarksosw@poczta.onet.pl;www.soswlw.edu.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"000236837 ";"7431438414 ";publiczna;;;"Aldona Borys";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4654;Przedszkole;"PRZEDSZKOLE SAMORZĄDOWE W KOLNIE Z FILIĄ W BĘSI";;"29 ";" ";"11-311 ";Kolno;;0478411;"2814082""";"897163218 ";" ";;;WARMIŃSKO-MAZURSKIE;olsztyński;"Kolno - gmina wiejska";"519631575 ";"7393439008 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marzena Kurstak";"GMINA KOLNO";Gmina;WARMIŃSKO-MAZURSKIE;olsztyński;Kolno
4658;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM.PROF. ROMANA KOBENDZY W ŁYNIE";;"26 ";" ";"13-100 ";Łyna;;0483783;"2811045""";"896257554 ";" ";splyna@poczta.fm;;WARMIŃSKO-MAZURSKIE;nidzicki;"Nidzica - obszar wiejski";"001249552 ";"9840126469 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marzenna Pstrągowska";"GMINA NIDZICA";Gmina;WARMIŃSKO-MAZURSKIE;nidzicki;Nidzica
4682;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W ORNECIE";"ul. Maja";"28 ";" ";"11-130 ";Orneta;11926;0932910;"2809054""";"552421109 ";"556210975 ";zso.orneta@op.pl;www.zsoorneta.szkolnastrona.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Orneta - miasto";"170780397 ";"5821020348 ";publiczna;;;"Bożena Hermanowicz";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4751;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MAŁDYTACH";"ul. Kopernika";"13C ";" ";"14-330 ";Małdyty;09276;0481407;"2815052""";"897586074 ";" ";SPMALDYTY@WP.PL;;WARMIŃSKO-MAZURSKIE;ostródzki;"Małdyty - gmina wiejska";"000676720 ";"7411872952 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"CZESŁAW ROLKA";"GMINA MAŁDYTY";Gmina;WARMIŃSKO-MAZURSKIE;ostródzki;Małdyty
4758;"Poradnia psychologiczno-pedagogiczna";"POWIATOWA PORADNIA PSYCHOLOGICZNO - PEDAGOGICZNA W LIDZBARKU WARMIŃSKIM";"ul. Wierzbickiego";"3B ";" ";"11-100 ";"Lidzbark Warmiński";28827;0964732;"2809011""";"897672764 ";"897672764 ";pppplw@poczta.onet.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"000716253 ";"7431650338 ";publiczna;;;"Irena Sołkiewicz";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4759;"Liceum ogólnokształcące";"XII LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Bałtycka";"4 ";" ";"10-136 ";Olsztyn;00656;0964465;"2862011""";"895276431 ";"895276431 ";sekretariat@akademickie.olsztyn.pl;www.akademickie.olsztyn.pl;WARMIŃSKO-MAZURSKIE;Olsztyn;"Olsztyn - gmina miejska";"281423790 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"DOROTA LINKIEWICZ";"STOWARZYSZENIE NAUCZYCIELI SZKÓŁ AKADEMICKICH W OLSZTYNIE";Stowarzyszenia;WARMIŃSKO-MAZURSKIE;Olsztyn;Olsztyn
4760;Gimnazjum;"GIMNAZJUM NR 23";"ul. Bałtycka";"4 ";" ";"10-136 ";Olsztyn;00656;0964465;"2862011""";"895276431 ";"895276431 ";sekretariat@akademickie.olsztyn.pl;www.akademickie.olsztyn.pl;WARMIŃSKO-MAZURSKIE;Olsztyn;"Olsztyn - gmina miejska";"281423808 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"DOROTA LINKIEWICZ";"STOWARZYSZENIE NAUCZYCIELI SZKÓŁ AKADEMICKICH W OLSZTYNIE";Stowarzyszenia;WARMIŃSKO-MAZURSKIE;Olsztyn;Olsztyn
4768;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO - PEDAGOGICZNA W ORNECIE";"ul. Mickiewicza";"1 ";" ";"11-130 ";Orneta;12734;0932910;"2809054""";"552421392 ";"552421392 ";ppporneta@tlen.pl;;WARMIŃSKO-MAZURSKIE;lidzbarski;"Orneta - miasto";"510842939 ";"7431657027 ";publiczna;;;"Jadwiga Krzywda";"POWIAT LIDZBARSKI";"Powiat ziemski";WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński"
4987;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 3 IM. MARII DĄBROWSKIEJ";"ul. Konopnickiej";"2 ";" ";"11-440 ";Reszel;09186;0964979;"2808054""";"897550196 ";"897550196 ";sp3reszel@onet.pl;www.sp3.reszel.pl;WARMIŃSKO-MAZURSKIE;kętrzyński;"Reszel - miasto";"000264420 ";"7422076644 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Danuta Baten";"GMINA RESZEL";Gmina;WARMIŃSKO-MAZURSKIE;kętrzyński;Reszel
4990;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""SŁONECZKO:";"ul. Wojska Polskiego";"1 ";" ";"11-440 ";Reszel;24628;0964979;"2808054""";"660728435 ";" ";jbg16m@gmail.com;www.przedszkolesloneczko.eu;WARMIŃSKO-MAZURSKIE;kętrzyński;"Reszel - miasto";"281421821 ";"7421032805 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Jolanta Grzyb";"JOLANTA GRZYB";"Osoba fizyczna";WARMIŃSKO-MAZURSKIE;kętrzyński;Reszel
5061;"Szkoła podstawowa";"STOWARZYSZENIE EDUKATOR W ŁOMŻY SZKOŁA PODSTAWOWA W KOZŁOWIE";;"3 ";" ";"11-731 ";Kozłowo;;0487953;"2810052""";"897427391 ";" ";sp.kozlowo@edukator.lomza.pl;;WARMIŃSKO-MAZURSKIE;mrągowski;"Sorkwity - gmina wiejska";"281424110 ";"7181729859 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"JUSTYNA KOMARNICKA";"SPOŁECZNO-OŚWIATOWE STOWARZYSZENIE POMOCY POKRZYWDZONYM I NIEPEŁNOSPRAWNYM ,,EDUKATOR'' W ŁOMŻY";Stowarzyszenia;PODLASKIE;Łomża;Łomża
5062;"Szkoła podstawowa";"STOWARZYSZENIE EDUKATOR W ŁOMŻY SZKOŁA PODSTAWOWA W CHOSZCZEWIE";;"62 ";" ";"11-731 ";Choszczewo;;0487887;"2810052""";"897428111 ";" ";sp.choszczewo@edukator.lomza.pl;;WARMIŃSKO-MAZURSKIE;mrągowski;"Sorkwity - gmina wiejska";"281424096 ";"7181729859 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Edyta Cupiał";"SPOŁECZNO-OŚWIATOWE STOWARZYSZENIE POMOCY POKRZYWDZONYM I NIEPEŁNOSPRAWNYM ,,EDUKATOR'' W ŁOMŻY";Stowarzyszenia;PODLASKIE;Łomża;Łomża
5142;"Liceum ogólnokształcące";"ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH";"ul. Orła Białego";"7 ";" ";"11-100 ";"Lidzbark Warmiński";15170;0964732;"2809011""";"897674588 ";"897674588 ";lidzbark@wmzdz.pl;www.szkolalidzbark.wmzdz.pl;WARMIŃSKO-MAZURSKIE;lidzbarski;"Lidzbark Warmiński - gmina miejska";"281423607 ";"7390100344 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Maria Żylińska";"WARMIŃSKO-MAZURSKI ZAKŁAD DOSKONALENIA ZAWODOWEGO W OLSZTYNIE";Stowarzyszenia;WARMIŃSKO-MAZURSKIE;Olsztyn;Olsztyn
