"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3641;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W KURDWANOWIE";;"35 ";" ";"96-513 ";Kurdwanów;;0733754;"1428052""";"468612316 ";"468612316 ";dwanow@op.pl;;MAZOWIECKIE;sochaczewski;"Nowa Sucha - gmina wiejska";"001115774 ";"8371603866 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"JOLANTA BUCZYNSKA";"GMINA NOWA SUCHA";Gmina;MAZOWIECKIE;sochaczewski;"Nowa Sucha"
3660;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. BOHATERÓW BITWY NAD BZURĄ W KOZŁOWIE SZLACHECKIM";;"54 ";" ";"96-513 ";"Kozłów Szlachecki";;0734050;"1428052""";"468612312 ";"468612312 ";spkozlowszlachecki@poczta.onet.pl;www.spkozlowszlachecki.edupage.org;MAZOWIECKIE;sochaczewski;"Nowa Sucha - gmina wiejska";"001115780 ";"8371603464 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Modzelewska-Papiernik";"GMINA NOWA SUCHA";Gmina;MAZOWIECKIE;sochaczewski;"Nowa Sucha"
3688;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. JAKUBA KOPACZA W NOWEJ SUCHEJ";;"16 ";" ";"96-513 ";"Nowa Sucha";;0733837;"1428052""";"468612350 ";"468612350 ";nowasucha@poczta.onet.pl;;MAZOWIECKIE;sochaczewski;"Nowa Sucha - gmina wiejska";"000664480 ";"8371603872 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Szostak";"GMINA NOWA SUCHA";Gmina;MAZOWIECKIE;sochaczewski;"Nowa Sucha"
3770;"Szkoła policealna";"NIEPUBLICZNA POLICEALNA SZKOŁA TEB EDUKACJA";"ul. Słowackiego";"84 ";" ";"26-600 ";Radom;20291;0972750;"1463011""";"0483621349 ";"0483621349 ";radom@teb.pl;www.teb.pl;MAZOWIECKIE;Radom;"Radom - gmina miejska";"146272142 ";" ";"niepubliczna bez uprawnień szkoły publicznej";Dorośli;"brak specyfiki";"Justyna Boruch";"TEB EDUKACJA SP. Z O. O.";"Spółki Handlowe";WIELKOPOLSKIE;Poznań;"Poznań-Stare Miasto"
3783;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""PIOTRUŚ PAN""";"ul. Zachodnia";"22 ";" ";"05-800 ";Pruszków;25305;0921510;"1421021""";"607221225 ";" ";;;MAZOWIECKIE;pruszkowski;"Pruszków - gmina miejska";"146253877 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Piasecka";"MAŁGORZATA PIASECKA";"Osoba fizyczna";MAZOWIECKIE;pruszkowski;Pruszków
3784;"Szkoła policealna";"POLICEALNA SZKOŁA MEDYCZNA TEB EDUKACJA";"ul. Słowackiego";"84 ";" ";"26-600 ";Radom;20291;0972750;"1463011""";"0483621349 ";"0483621349 ";radom@teb.pl;www.teb.pl;MAZOWIECKIE;Radom;"Radom - gmina miejska";"146272136 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Justyna Boruch";"TEB EDUKACJA SP. Z O. O.";"Spółki Handlowe";WIELKOPOLSKIE;Poznań;"Poznań-Stare Miasto"
3798;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W KSIĄŻENICACH";"al. Marylskiego";"3 ";" ";"05-825 ";Książenice;36586;0002312;"1405045""";" ";" ";szkola@ksiazenice.szkola.pl;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - obszar wiejski";"146253788 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Galla";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
3816;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA IM.PRZYJAŻNI POLSKO-WĘGIERSKIEJ W PRZEWODOWIE PODUCHOWNYM";;"21 ";" ";"06-126 ";"Przewodowo Poduchowne";;0116205;"1424012""";"236913081 ";" ";psp.przewodowo@vp.pl;pspprzewodowo.pl;MAZOWIECKIE;pułtuski;"Gzy - gmina wiejska";"000692794 ";"5681459965 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Zalewska";"GMINA GZY";Gmina;MAZOWIECKIE;pułtuski;Gzy
3817;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W SKASZEWIE WŁOŚCIAŃSKIM";;"25 ";" ";"06-126 ";"Skaszewo Włościańskie";;0116228;"1424012""";"236915276 ";" ";pspskaszewo@wp.pl;;MAZOWIECKIE;pułtuski;"Gzy - gmina wiejska";"001158795 ";"5681459830 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Danuta Ojrzeńska";"GMINA GZY";Gmina;MAZOWIECKIE;pułtuski;Gzy
3818;Gimnazjum;"PUBLICZNE GIMNAZJUM IM. PAPIEŻA JANA PAWŁA II W GZACH";;"59 ";" ";"06-126 ";Gzy;;0115950;"1424012""";"236913456 ";" ";gzygim@wp.pl;;MAZOWIECKIE;pułtuski;"Gzy - gmina wiejska";"130427143 ";"5681459497 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agnieszka Domańska";"GMINA GZY";Gmina;MAZOWIECKIE;pułtuski;Gzy
3823;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"TEB EDUKACJA STUDIUM KSZTAŁCENIA PRAKTYCZNEGO";"ul. Słowackiego";"84 ";" ";"26-600 ";Radom;20291;0972750;"1463011""";"0483621349 ";"0483621349 ";radom@teb.pl;www.teb.pl;MAZOWIECKIE;Radom;"Radom - gmina miejska";"146272159 ";" ";niepubliczna;;;"Justyna Boruch";"TEB EDUKACJA SP. Z O. O.";"Spółki Handlowe";WIELKOPOLSKIE;Poznań;"Poznań-Stare Miasto"
3826;"Punkt przedszkolny";"NIEPUBLICZNY PUNKT PRZEDSZKOLNY W GOŁĄBKU";"ul. Szkolna";"26 ";" ";"08-114 ";Gołąbek;21970;0687570;"1426092""";"606449378 ";" ";stowarzyszenie.t@wp.pl;;MAZOWIECKIE;siedlecki;"Skórzec - gmina wiejska";"146253831 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Ługowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3886;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MŁOCKU";;"72 ";" ";"06-456 ";Młock;;0121212;"1402062""";"236712601 ";"236712601 ";zsmlock@o2.pl;http://www.zsmlock.pl/;MAZOWIECKIE;ciechanowski;"Ojrzeń - gmina wiejska";"001157991 ";"5661755608 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"ELŻBIETA ADAMIAK";"GMINA OJRZEŃ";Gmina;MAZOWIECKIE;ciechanowski;Ojrzeń
3888;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. WACŁAWA KOZIŃSKIEGO W KRASZEWIE";;"57A ";" ";"06-456 ";Kraszewo;;0121152;"1402062""";"236718319 ";"236718319 ";spkraszewo@onet.pl;;MAZOWIECKIE;ciechanowski;"Ojrzeń - gmina wiejska";"000784444 ";"5662018823 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"STANISŁAW STUDZIŃSKI";"GMINA OJRZEŃ";Gmina;MAZOWIECKIE;ciechanowski;Ojrzeń
3909;"Zespół szkół i placówek oświatowych";"ZESPÓŁ OŚWIATOWY W BOROWIU";"ul. Sasimowskiego";"3 ";" ";"08-412 ";Borowie;32557;0668590;"1403032""";"256859091 ";"256859091 ";gimbor1@wp.pl;www.szkola.borowie.pl;MAZOWIECKIE;garwoliński;"Borowie - gmina wiejska";"146254204 ";"8262188954 ";publiczna;;;"Renata Krupa";"GMINA BOROWIE";Gmina;MAZOWIECKIE;garwoliński;Borowie
3922;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W GŁOSKOWIE";;"29 ";" ";"08-412 ";Głosków;;0668703;"1403032""";"256816409 ";" ";spgloskow@poczta.onet.pl;www.zsgloskow.republika.pl;MAZOWIECKIE;garwoliński;"Borowie - gmina wiejska";"146254233 ";" ";publiczna;;;"Jolanta Maszkiewicz";"GMINA BOROWIE";Gmina;MAZOWIECKIE;garwoliński;Borowie
3951;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1";"ul. Świętojańska";"18 ";" ";"05-500 ";Piaseczno;22548;0921438;"1418044""";" ";" ";sp1piaseczno@neostrada.pl;;MAZOWIECKIE;piaseczyński;"Piaseczno - miasto";"000269386 ";"1230900475 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Krystyna Łęcka";"GMINA PIASECZNO";Gmina;MAZOWIECKIE;piaseczyński;Piaseczno
3971;"Centrum Kształcenia Ustawicznego ze szkołami";"CENTRUM KSZTAŁCENIA USTAWICZNEGO W WARSZAWIE - BIAŁOŁĘCE";"ul. Ciupagi";"1 ";" ";"03-016 ";Warszawa;03109;0918123;"1465011""";"22-3217318 ";" ";cku_warszawa@sw.gov.pl;;MAZOWIECKIE;Warszawa;"Warszawa - gmina miejska";"146256031 ";" ";publiczna;;;"Jacek Graszkiewicz";"MINISTERSTWO SPRAWIEDLIWOŚCI";"Minister ds. sprawiedliwości";MAZOWIECKIE;Warszawa;Śródmieście
4006;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"ALTKOM AKADEMIA";"ul. Chłodna";"51 ";" ";"00-867 ";Wola;02739;0919884;"1465188""";"224609999 ";"224609990 ";;;MAZOWIECKIE;Warszawa;"Wola - dzielnica";"146256025 ";" ";niepubliczna;;;"GRZEGORZ BRUSKI";"ALTKOM AKADEMIA S.A.";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Wola
4016;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W NOWYM DWORZE MAZOWIECKIM";"ul. Młodzieżowa";"1 ";" ";"05-101 ";"Nowy Dwór Mazowiecki";13096;0921148;"1414011""";"0227755000 ";" ";sekretariat@zs1.nowydwormaz.pl;;MAZOWIECKIE;nowodworski;"Nowy Dwór Mazowiecki - gmina miejska";"146254836 ";" ";publiczna;;;"Agnieszka Pindel";"GMINA NOWY DWÓR MAZOWIECKI";Gmina;MAZOWIECKIE;nowodworski;"Nowy Dwór Mazowiecki"
4027;"Centrum Kształcenia Praktycznego";"CENTRUM KSZTAŁCENIA PRAKTYCZNEGO IM. MARIANA BENKO W MIŃSKU MAZOWIECKIM";"ul. Budowlana";"4 ";" ";"05-300 ";"Mińsk Mazowiecki";02335;0975687;"1412011""";"0257582908 ";"0257583050 ";ckp@post.pl;www.ckpmm.pl;MAZOWIECKIE;miński;"Mińsk Mazowiecki - gmina miejska";"711647659 ";"8221896803 ";publiczna;;;" ";"POWIAT MIŃSKI";"Powiat ziemski";MAZOWIECKIE;miński;"Mińsk Mazowiecki"
4036;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W NOWYM DWORZE MAZOWIECKIM";"ul. Szkolna";"3 ";" ";"05-102 ";"Nowy Dwór Mazowiecki";21970;0921148;"1414011""";"227755974 ";" ";zs3nowydwormaz@wp.pl;;MAZOWIECKIE;nowodworski;"Nowy Dwór Mazowiecki - gmina miejska";"141520523 ";"5311646008 ";publiczna;;;"Mariola Zielińska";"GMINA NOWY DWÓR MAZOWIECKI";Gmina;MAZOWIECKIE;nowodworski;"Nowy Dwór Mazowiecki"
4038;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W KSIĄŻENICACH";"al. Marylskiego";"3 ";" ";"05-825 ";Książenice;36586;0002312;"1405045""";" ";" ";szkola@ksiazenice.szkola.pl;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - obszar wiejski";"146256048 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Galla";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4040;Przedszkole;"PRZEDSZKOLE NR 1 IM. KRASNALA HAŁABAŁY GMINY GRODZISK MAZOWIECKI";"ul. Zondka";"5 ";" ";"05-825 ";"Grodzisk Mazowiecki";37943;0920380;"1405044""";"227555446 ";" ";krasnal.halabala@neostrada.pl;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - miasto";"013000599 ";"5291745640 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agnieszka Michałowska";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4041;Przedszkole;"PRZEDSZKOLE NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KRÓLA MACIUSIA I GMINY GRODZISK MAZOWIECKI";"ul. Górna";"12 ";" ";"05-825 ";"Grodzisk Mazowiecki";05948;0920380;"1405044""";"227556667 ";" ";krolamaciusia@wp.pl;www.przedszkolekmp.pl;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - miasto";"013000613 ";"5291745657 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Malczewska";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4047;Przedszkole;"PRZEDSZKOLE NR 7 IM. WRÓBELKA ELEMELKA GMINY GRODZISK MAZOWIECKI";"ul. Kopernika";"15 ";" ";"05-825 ";"Grodzisk Mazowiecki";31700;0920380;"1405044""";"227557829 ";" ";wrobelek-elemelek@neostrada.pl;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - miasto";"013000582 ";"5291745663 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Renata Motylińska";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4048;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA";"ul. Bartniaka";"13A ";" ";"05-825 ";"Grodzisk Mazowiecki";37858;0920380;"1405044""";"227555143 ";" ";;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - miasto";"000800545 ";"5291193761 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Renata Nowakowska";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4050;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1";"ul. Zielony Rynek";"2 ";" ";"05-825 ";"Grodzisk Mazowiecki";26110;0920380;"1405044""";"227555155 ";" ";;;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki - miasto";"012739368 ";"5291378035 ";publiczna;;;"Elżbieta Stępień";"GMINA GRODZISK MAZOWIECKI";Gmina;MAZOWIECKIE;grodziski;"Grodzisk Mazowiecki"
4051;"Zespół szkół i placówek oświatowych";"ZESPÓŁ PLACÓWEK OŚWIATOWYCH NR 3 W MŁAWIE";"ul. Ordona";"14 ";" ";"06-500 ";Mława;15124;0930696;"1413011""";"236543876 ";" ";dyrektor@zpo3.mlawa.pl;;MAZOWIECKIE;mławski;"Mława - gmina miejska";"146258544 ";" ";publiczna;;;"MARIUSZ LEMPEK";"MIASTO MŁAWA";Gmina;MAZOWIECKIE;mławski;Mława
