"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3215;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE""STOKROTKA""";"ul. Krzymińskiego";"6 ";" ";"88-100 ";Inowrocław;10146;0928989;"0407011""";"523539305 ";" ";;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313261 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Alicja Przybylińska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3216;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""MIŚ""";"ul. Solankowa";"29 ";" ";"88-100 ";Inowrocław;20512;0928989;"0407011""";"523576077 ";" ";;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313278 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Lidia Śmigierska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3219;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 4  Z ODDZIAŁAMI INTEGRACYJNYMI  IM. 700 - LECIA BRODNICY W BRODNICY";"ul. Nowa";"34 ";" ";"87-300 ";Brodnica;14330;0982954;"0402011""";"0564986125 ";"0564986125 ";sp4brodnica700@op.pl;www.sp4.brodnica.pl;KUJAWSKO-POMORSKIE;brodnicki;"Brodnica - gmina miejska";"000257325 ";"8741015944 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO BRODNICA";Gmina;KUJAWSKO-POMORSKIE;brodnicki;Brodnica
3246;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. MJR HENRYKA SUCHARSKIEGO W RYPINIE";"ul. Maja";"3 ";" ";"87-500 ";Rypin;11937;0986136;"0412011""";"0542805119 ";" ";sp1@rypin.eu;;KUJAWSKO-POMORSKIE;rypiński;"Rypin - gmina miejska";"000715294 ";"8921160582 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO RYPIN";Gmina;KUJAWSKO-POMORSKIE;rypiński;Rypin
3352;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""PIASTUŚ""";"ul. Bolesława Krzywoustego";"23 ";" ";"88-100 ";Inowrocław;01749;0928989;"0407011""";"693158389 ";" ";przedszkolepiastus@wp.pl;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313290 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Karolina Lekan-Ojczenasz";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3362;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI ""CIUCHCIA""";"ul. Armii Krajowej";"16 ";" ";"88-100 ";Inowrocław;00432;0928989;"0407011""";"660427513 ";" ";przedszkoleciuchcia@wp.pl;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313077 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Aleksandra Szczutkowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3370;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA";;"37 ";" ";"89-530 ";Lińsk;;0097420;"0416052""";"523340010 ";"523340010 ";splinsk@vp.pl;www.sp.linsk.e12.pl;KUJAWSKO-POMORSKIE;tucholski;"Śliwice - gmina wiejska";"001157749 ";"5611403801 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Gabriela Kozłowska";"GMINA ŚLIWICE";Gmina;KUJAWSKO-POMORSKIE;tucholski;Śliwice
3371;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA";;"97 ";" ";"89-530 ";Śliwiczki;;0097643;"0416052""";"523340210 ";"523340210 ";spsliwiczki@wp.pl;www.sp.sliwiczki.e12.pl;KUJAWSKO-POMORSKIE;tucholski;"Śliwice - gmina wiejska";"001155220 ";"5611403847 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Lidia Lipska";"GMINA ŚLIWICE";Gmina;KUJAWSKO-POMORSKIE;tucholski;Śliwice
3372;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KS. PRAŁATA ERHARDA STANISZEWSKIEGO";"ul. Szkolna";"9 ";" ";"89-530 ";Śliwice;21970;0097620;"0416052""";"523340026 ";"523340472 ";spsliwice@wp.pl;www.spsliwice.las.pl;KUJAWSKO-POMORSKIE;tucholski;"Śliwice - gmina wiejska";"000553934 ";"5611403853 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Mariola Pawelska";"GMINA ŚLIWICE";Gmina;KUJAWSKO-POMORSKIE;tucholski;Śliwice
3373;Przedszkole;"PRZEDSZKOLE SAMORZĄDOWE ""BOROWIACZEK""";"ul. Pocztowa";"2 ";" ";"89-530 ";Śliwice;16579;0097620;"0416052""";"523340091 ";" ";borowiaczek2@o2.pl;;KUJAWSKO-POMORSKIE;tucholski;"Śliwice - gmina wiejska";"000270892 ";"5611052052 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ilona Kiełpińska";"GMINA ŚLIWICE";Gmina;KUJAWSKO-POMORSKIE;tucholski;Śliwice
3375;Gimnazjum;"GIMNAZJUM W JANIKOWIE";"ul. Główna";"6 ";" ";"88-160 ";Janikowo;05635;0929109;"0407054""";"523514447 ";" ";gimnazjum@janikowo.com.pl;;KUJAWSKO-POMORSKIE;inowrocławski;"Janikowo - miasto";"092471311 ";"5562355656 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marek Szubarga";"GMINA JANIKOWO";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Janikowo
3378;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BRONIEWICACH";;"3 ";" ";"88-160 ";Broniewice;;0086355;"0407055""";"523514451 ";"523514451 ";spbroniewice@poczta.fm;spbroniewice.fm.interia.pl;KUJAWSKO-POMORSKIE;inowrocławski;"Janikowo - obszar wiejski";"001144439 ";"5562365324 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Roman Nowakowski";"GMINA JANIKOWO";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Janikowo
3386;Przedszkole;"PRZEDSZKOLE IM. MARII KONOPNICKIEJ W BRODNICY";"ul. Wyspiańskiego";"12a ";" ";"87-300 ";Brodnica;25084;0982954;"0402011""";"0564987949 ";"0564987949 ";ewa@adf.pl;www.przedszkole9.b-ca.pl;KUJAWSKO-POMORSKIE;brodnicki;"Brodnica - gmina miejska";"340852719 ";"8741764261 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO BRODNICA";Gmina;KUJAWSKO-POMORSKIE;brodnicki;Brodnica
3436;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W RYPINIE";"ul. Młyńska";"12 ";" ";"87-500 ";Rypin;13132;0986136;"0412011""";"0542805847 ";"0542803601 ";sp3@rypin.eu;;KUJAWSKO-POMORSKIE;rypiński;"Rypin - gmina miejska";"001246358 ";"8921161647 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO RYPIN";Gmina;KUJAWSKO-POMORSKIE;rypiński;Rypin
3444;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 1 W RYPINIE";"ul. Młyńska";"3 ";" ";"87-500 ";Rypin;13132;0986136;"0412011""";"0542805797 ";" ";pm1@rypin.eu;;KUJAWSKO-POMORSKIE;rypiński;"Rypin - gmina miejska";"910038633 ";"8921450268 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO RYPIN";Gmina;KUJAWSKO-POMORSKIE;rypiński;Rypin
3447;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 2 W RYPINIE";"ul. Wojska Polskiego";"11 ";" ";"87-500 ";Rypin;24628;0986136;"0412011""";"0542803132 ";" ";pm2@rypin.eu;;KUJAWSKO-POMORSKIE;rypiński;"Rypin - gmina miejska";"910038640 ";"8921450251 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO RYPIN";Gmina;KUJAWSKO-POMORSKIE;rypiński;Rypin
3448;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 3 ""NIEZAPOMINAJKA"" W RYPINIE";"ul. Sommera";"16 ";" ";"87-500 ";Rypin;28446;0986136;"0412011""";"0542803516 ";" ";pm3@rypin.eu;;KUJAWSKO-POMORSKIE;rypiński;"Rypin - gmina miejska";"910038662 ";"8921450133 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO RYPIN";Gmina;KUJAWSKO-POMORSKIE;rypiński;Rypin
3513;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA STASZICA W CIECHOCINKU";"ul. Kopernika";"1 ";" ";"87-720 ";Ciechocinek;09282;0985616;"0401021""";"544161800 ";" ";lociech@poczta.onet.pl;www.republika.pl/lociech;KUJAWSKO-POMORSKIE;aleksandrowski;"Ciechocinek - gmina miejska";"000258514 ";"8911276828 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Zbigniew Różański";"POWIAT ALEKSANDROWSKI";"Powiat ziemski";KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski"
3520;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 2 IM. MJRA H. DOBRZAŃSKIEGO ""HUBALA"" W ALEKSANDROWIE KUJAWSKIM";"ul. Sikorskiego";"2 ";" ";"87-700 ";"Aleksandrów Kujawski";19907;0985384;"0401011""";"542822050 ";" ";hubal_zsnr2@poczta.fm;www.hubal.glt.pl;KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski - gmina miejska";"000234353 ";"8911270671 ";publiczna;;;"MICHAŁ WILNIEWCZYC";"POWIAT ALEKSANDROWSKI";"Powiat ziemski";KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski"
3528;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 1 CENTRUM KSZTAŁCENIA PRAKTYCZNEGO W ALEKSANDROWIE KUJAWSKIM";"ul. Wyspiańskiego";"4 ";" ";"87-700 ";"Aleksandrów Kujawski";25084;0985384;"0401011""";"542824678 ";" ";szkola@szkola1.pl;www.szkola1.pl;KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski - gmina miejska";"000094389 ";"8911235172 ";publiczna;;;"Andrzej Nowicki";"POWIAT ALEKSANDROWSKI";"Powiat ziemski";KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski"
3529;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO - PEDAGOGICZNA W ALEKSANDROWIE KUJAWSKIM";"ul. Sikorskiego";"3 ";" ";"87-700 ";"Aleksandrów Kujawski";19907;0985384;"0401011""";"542825555 ";" ";pppc@wp.pl;;KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski - gmina miejska";"001058415 ";"8911426860 ";publiczna;;;"Maria Machłaj";"POWIAT ALEKSANDROWSKI";"Powiat ziemski";KUJAWSKO-POMORSKIE;aleksandrowski;"Aleksandrów Kujawski"
3561;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W GÓRZE";;"4 ";" ";"88-101 ";Góra;;0085947;"0407042""";"523525111 ";"523525111 ";sp_gora@wp.pl;www.spgora.edupage.org;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina wiejska";"001201255 ";"5562385551 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Kowalska";"GMINA INOWROCŁAW";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław
3566;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ""JUNIOREK""";"al. 800-lecia Inowrocławia";"3 ";" ";"88-100 ";Inowrocław;00082;0928989;"0407011""";"691717592 ";" ";annaslawko@wp.pl;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313781 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Sławkowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3570;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO W ORŁOWIE";;"40 ";" ";"88-110 ";Orłowo;;0086177;"0407042""";"523512982 ";"523512982 ";szkol.wysz@gazeta.pl;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina wiejska";"001201284 ";"5562384468 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"LESZEK DEMBSKI";"GMINA INOWROCŁAW";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław
3571;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. RODU PIASTÓW W TUPADŁACH";;"95 ";" ";"88-101 ";Tupadły;;0086295;"0407042""";"523537974 ";"523537974 ";sp.tupadly@gmail.com;http://www.sptupadly.nets.pl/;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina wiejska";"001201290 ";"5562384422 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"ANDRZEJ BOGDANOWICZ";"GMINA INOWROCŁAW";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław
3581;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""U NATALKI I KUBUSIA""";"ul. Kasztelańska";"17 ";" ";"88-100 ";Inowrocław;08179;0928989;"0407011""";"523559509 ";" ";;;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina miejska";"341313775 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Rydlichowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3680;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W BOBROWNIKACH";"ul. Wyzwolenia";"16 ";" ";"87-617 ";Bobrowniki;25133;0858480;"0408022""";"542514887 ";" ";spbobrowniki@o2.pl;;KUJAWSKO-POMORSKIE;lipnowski;"Bobrowniki - gmina wiejska";"000994839 ";"4660230837 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Makowska";"GMINA BOBROWNIKI";Gmina;KUJAWSKO-POMORSKIE;lipnowski;Bobrowniki
3681;Gimnazjum;"GIMNAZJUM W BOBROWNIKACH IM. ZIEMI DOBRZYŃSKIEJ";"ul. Kościelna";"5 ";" ";"87-617 ";Bobrowniki;09546;0858480;"0408022""";"542514794 ";" ";gimnazjum@gimnazjumbobrowniki.pl;;KUJAWSKO-POMORSKIE;lipnowski;"Bobrowniki - gmina wiejska";"910920578 ";"4660230814 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Andrzej Wycichowski";"GMINA BOBROWNIKI";Gmina;KUJAWSKO-POMORSKIE;lipnowski;Bobrowniki
3776;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NIEPUBLICZNYCH W JANOWCU WIELKOPOLSKIM";"ul. Maja";"30 ";" ";"88-430 ";"Janowiec Wielkopolski";11937;0929167;"0419034""";"523023046 ";" ";;;KUJAWSKO-POMORSKIE;żniński;"Janowiec Wielkopolski - miasto";"341314088 ";" ";niepubliczna;;;"ANNA ROSZAK";"JANOWIECKIE STOWARZYSZENIE OŚWIATOWE W JANOWCU WLKP.";Stowarzyszenia;KUJAWSKO-POMORSKIE;żniński;"Janowiec Wielkopolski"
3831;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 1 IM. KAROLA WOJTYŁY-JANA PAWŁA II W BRODNICY";"ul. Matejki";"5 ";" ";"87-300 ";Brodnica;12485;0982954;"0402011""";"0564987851 ";"0564987851 ";sekretzs1@go2.pl;www.zs1brodnica.edu.pl;KUJAWSKO-POMORSKIE;brodnicki;"Brodnica - gmina miejska";"870018785 ";"8741293815 ";publiczna;;;"Tomasz Wysocki";"MIASTO BRODNICA";Gmina;KUJAWSKO-POMORSKIE;brodnicki;Brodnica
3850;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W RADOMINIE";;"14 ";" ";"87-404 ";Radomin;;0848546;"0405052""";"535018688 ";" ";publicznegimnazjum-radomin@wp.pl;www.zspgradomin.cba.pl;KUJAWSKO-POMORSKIE;golubsko-dobrzyński;"Radomin - gmina wiejska";"341314875 ";"5030076714 ";publiczna;;;"ZENOBIA ORZECHOWSKA";"GMINA RADOMIN";Gmina;KUJAWSKO-POMORSKIE;golubsko-dobrzyński;Radomin
3895;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W STRZELNIE";"ul. Gimnazjalna";"7 ";" ";"88-320 ";Strzelno;05527;0929598;"0409044""";"523189516 ";"523189567 ";zszstrzelno@neostrada.pl;liceumstrzelno.prv.pl;KUJAWSKO-POMORSKIE;mogileński;"Strzelno - miasto";"341314504 ";" ";publiczna;;;"Piotr Cieślik";"POWIAT MOGILEŃSKI";"Powiat ziemski";KUJAWSKO-POMORSKIE;mogileński;Mogilno
3896;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE W BRODNICY TĘGOWSKA BARBARA";"ul. Kamionka";"16 ";" ";"87-300 ";Brodnica;07912;0982954;"0402011""";"0564982560 ";" ";btegowska@poczta.onet.pl;;KUJAWSKO-POMORSKIE;brodnicki;"Brodnica - gmina miejska";"341314361 ";"8741245584 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Tęgowska";"BARBARA TĘGOWSKA";"Osoba fizyczna";KUJAWSKO-POMORSKIE;brodnicki;Brodnica
3942;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W SŁABOSZEWIE";;"36 ";" ";"88-306 ";Słaboszewo;;0083747;"0409012""";"523153670 ";" ";;;KUJAWSKO-POMORSKIE;mogileński;"Dąbrowa - gmina wiejska";"341314527 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Anna Pomianek";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3943;Gimnazjum;"NIEPUBLICZNE GIMNAZJUM Z ODDZIAŁAMI INTEGRACYJNYMI W PARLINIE";;"38 ";" ";"88-306 ";Parlin;;0083687;"0409012""";"523153240 ";" ";;;KUJAWSKO-POMORSKIE;mogileński;"Dąbrowa - gmina wiejska";"341314533 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Danuta Koziołkiewicz - Fiuta";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3944;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI I ODDZIAŁEM PRZEDSZKOLNYM W PARLINIE";;"38 ";" ";"88-306 ";Parlin;;0083687;"0409012""";"523153240 ";" ";;;KUJAWSKO-POMORSKIE;mogileński;"Dąbrowa - gmina wiejska";"341314540 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Danuta Koziołkiewicz - Fiuta";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3973;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W TURZANACH";;"6 ";" ";"88-110 ";Turzany;;0086310;"0407042""";"523573648 ";"523573648 ";spturzany@poczta.onet.pl;www.spturzany.edupage.org;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina wiejska";"001201315 ";"5562385516 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"JOANNA GŁOWACKA";"GMINA INOWROCŁAW";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław
3986;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W JAKSICACH";"ul. Szosa Bydgoska";"11 ";" ";"88-181 ";Jaksice;26708;0085976;"0407042""";"523546041 ";"523511660 ";spj1@wp.pl;www.spjaksice.szkolnastrona.pl;KUJAWSKO-POMORSKIE;inowrocławski;"Inowrocław - gmina wiejska";"001201261 ";"5562384327 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"BERNADETA KOŁODZIEJSKA";"GMINA INOWROCŁAW";Gmina;KUJAWSKO-POMORSKIE;inowrocławski;Inowrocław
