"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3358;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. OSADNIKÓW WOJSKOWYCH W TRÓJCY";;"77 ";" ";"59-900 ";Trójca;;0193430;"0225072""";"757718326 ";"757718326 ";sptrojca@wp.pl;;DOLNOŚLĄSKIE;zgorzelecki;"Zgorzelec - gmina wiejska";"000560561 ";"6151054540 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agnieszka Kunicka";"GMINA ZGORZELEC";Gmina;DOLNOŚLĄSKIE;zgorzelecki;Zgorzelec
3359;"Zespół szkół i placówek oświatowych";"GMINNY ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W CZARNYM BORZE";"ul. Sportowa";"44 ";" ";"58-379 ";"Czarny Bór";20683;0851933;"0221042""";"748450579 ";"748450579 ";gzszp@onet.pl;gzspczarnybor.pl;DOLNOŚLĄSKIE;wałbrzyski;"Czarny Bór - gmina wiejska";"021940244 ";" ";publiczna;;;"Anna Dziewit";"GMINA CZARNY BÓR";Gmina;DOLNOŚLĄSKIE;wałbrzyski;"Czarny Bór"
3428;Przedszkole;"MIEJSKIE PRZEDSZKOLE SPECJALNE  NR 6 DLA DZIECI SŁABOWIDZĄCYCH W LEGNICY";"ul. Andromedy";"14 ";" ";"59-220 ";Legnica;00294;0954047;"0262011""";"767233379 ";"767233379 ";mp6legnica@o2.pl;www.mp6.legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"390394755 ";"6911060352 ";publiczna;"Dzieci lub młodzież";specjalna;"Dorota Multan";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3459;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH W LUBINIE";"ul. Składowa";"3 ";" ";"59-300 ";Lubin;20060;0954142;"0211011""";"+48767497271 ";"+48767497271 ";sekretariat@zsipo.lubin.pl;www.zsipo.lubin.pl;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"000708940 ";"6921751715 ";publiczna;;;"Danuta Wantuła";"POWIAT LUBIŃSKI";"Powiat ziemski";DOLNOŚLĄSKIE;lubiński;Lubin
3500;"Zespół szkół i placówek oświatowych";"POWIATOWY ZESPÓŁ PORADNI PSYCHOLOGICZNO-PEDAGOGICZNYCH WE WROCŁAWIU";"ul. Kościuszki";"131 ";" ";"50-440 ";Wrocław;09582;0986283;"0264011""";"0717222002 ";"0717222002 ";;;DOLNOŚLĄSKIE;Wrocław;"Wrocław - gmina miejska";"021940876 ";" ";publiczna;;;"Michał Iwan";"POWIAT WROCŁAWSKI";"Powiat ziemski";DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto"
3532;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W DŁUGOPOLU DOLNYM";;"36 ";" ";"57-520 ";"Długopole Dolne";;0851318;"0208065""";"748139046 ";" ";;;DOLNOŚLĄSKIE;kłodzki;"Bystrzyca Kłodzka - obszar wiejski";"021942036 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Czerwik";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3555;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPOŁECZNYCH W DZIKOWCU";;"95 ";" ";"57-432 ";Dzikowiec;;0854140;"0208112""";"748722465 ";" ";;;DOLNOŚLĄSKIE;kłodzki;"Nowa Ruda - gmina wiejska";"021941806 ";"8851636133 ";niepubliczna;;;"Beata Biedrzycka";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3557;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA  Z ODDZIAŁAMI INTEGRACYJNYMI IM. M. KONOPNICKIEJ";;"2 ";" ";"57-500 ";Pławnica;;0851525;"0208065""";"748130026 ";" ";;;DOLNOŚLĄSKIE;kłodzki;"Bystrzyca Kłodzka - obszar wiejski";"021942013 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Karina Salitra";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3568;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA ""STARA ŁOMNICA DZIECIOM""";;"64 ";" ";"57-521 ";"Stara Łomnica";;0851608;"0208065""";"748121018 ";" ";;;DOLNOŚLĄSKIE;kłodzki;"Bystrzyca Kłodzka - obszar wiejski";"021942042 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Pocian";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3580;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA IM. BŁOGOSŁAWIONEGO KSIĘDZA ALOJSA ANDRICKIEGO W RZĄSINACH";;"95 ";" ";"59-620 ";Rząsiny;;0189635;"0212015""";"757844194 ";"757844194 ";szkola@rzasiny.pl;www.szkola.rzasiny.pl;DOLNOŚLĄSKIE;lwówecki;"Gryfów Śląski - obszar wiejski";"021941670 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Tadeusz Deptuła";"STOWARZYSZENIE ROZWOJU WSI RZĄSINY
STOWARZYSZENIE ROZWOJU WSI RZĄSINY";Stowarzyszenia;DOLNOŚLĄSKIE;lwówecki;"Gryfów Śląski"
3691;"Pałac młodzieży";"MŁODZIEŻOWE CENTRUM KULTURY";"ul. Mickiewicza";"3 ";" ";"59-220 ";Legnica;12740;0954047;"0262011""";"767233340 ";"767233340 ";mck.legnica@wp.pl;www.mck.legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"390734197 ";"6912091610 ";publiczna;;;"Beata Kwiecień";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3719;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W BUDZOWIE Z FILIĄ W GRODZISZCZU";"ul. Henryka Pobożnego";"1 ";" ";"57-214 ";Budzów;06602;0855397;"0224042""";" ";" ";spbudzow@onet.eu;;DOLNOŚLĄSKIE;ząbkowicki;"Stoszowice - gmina wiejska";"021645930 ";"8871803143 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Irena Pachnicz";"GMINA STOSZOWICE";Gmina;DOLNOŚLĄSKIE;ząbkowicki;Stoszowice
3720;Przedszkole;"PUBLICZNE PRZEDSZKOLE W PRZEDBOROWEJ";;"100 ";" ";"57-215 ";Przedborowa;;0855470;"0224042""";" ";" ";mendyk_d@wp.pl;;DOLNOŚLĄSKIE;ząbkowicki;"Stoszowice - gmina wiejska";"021662236 ";"8871803083 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Danuta Mendyk";"GMINA STOSZOWICE";Gmina;DOLNOŚLĄSKIE;ząbkowicki;Stoszowice
3734;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. BOLESŁAWA CHROBREGO W KAMIEŃCU ZĄBKOWICKIM";"ul. Zamkowa";"4 ";" ";"57-230 ";"Kamieniec Ząbkowicki";25547;0852631;"0224032""";"748173230 ";"748173230 ";sekretsp1@wp.pl;www.sp1kamieniec.szkolnastrona.pl;DOLNOŚLĄSKIE;ząbkowicki;"Kamieniec Ząbkowicki - gmina wiejska";"000560526 ";"8871344586 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Kołodziej";"GMINA KAMIENIEC ZĄBKOWICKI";Gmina;DOLNOŚLĄSKIE;ząbkowicki;"Kamieniec Ząbkowicki"
3735;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO-PEDAGOGICZNA NR 1";"ul. Wrocławska";"183A ";" ";"59-220 ";Legnica;24806;0954047;"0262011""";"768546843 ";"768546843 ";pppnr1@poczta.fm;www.poradnianr1.lca.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"000708868 ";"6912200097 ";publiczna;;;" ";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3772;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 2";"ul. Głogowska";"50 ";" ";"59-220 ";Legnica;05614;0954047;"0262011""";"768623812 ";"768623812 ";sp2_lg@wp.pl;www.sp2legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"000708785 ";"6911254903 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Magdalena Sługocka-Sulewska";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3807;"Liceum ogólnokształcące";"SALEZJAŃSKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. JANA BOSKO W LUBINIE";"ul. Prusa";"4 ";" ";"59-300 ";Lubin;17577;0954142;"0211011""";"+48768421765 ";"+48768443960 ";liceum-lubin@salezjanie.pl;www.liceum-lubin.salezjanie.pl;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021949720 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Mariusz Jeżewicz";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3819;Bursa;"BURSA SALEZJAŃSKA DLA MŁODZIEŻY MĘSKIEJ IM. ŚW. JANA BOSKO W LUBINIE";"ul. Prusa";"4 ";" ";"59-300 ";Lubin;17577;0954142;"0211011""";"+48768441460 ";" ";bursa-lubin@salezjanie.pl;;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021949831 ";" ";niepubliczna;;;"Krzysztof Rzepecki";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3828;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE PLANETA ZDROWIA";"ul. Mała";"4 ";" ";"59-220 ";Legnica;12098;0954047;"0262011""";"501753488 ";" ";biuro@planetazdrowia.eu;www.planetazdrowia.eu;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"021942361 ";"6922465012 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Brzeżańska";"AKADEMIA PRZEDSZKOLAKA PALUCH,WIERNIK-GIZICKA S.J.";"Spółki Handlowe";DOLNOŚLĄSKIE;lubiński;Lubin
3845;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I ZAWODOWYCH IM. MJRA H. SUCHARSKIEGO W BOLESŁAWCU";"ul. Komuny Paryskiej";"6 ";" ";"59-700 ";Bolesławiec;09101;0935989;"0201011""";"757324009 ";"757323983 ";zsoiz1@poczta.onet.pl;sucharski.interium.com.pl;DOLNOŚLĄSKIE;bolesławiecki;"Bolesławiec - gmina miejska";"000178778 ";"6121363756 ";publiczna;;;"Laura Słocka-Przydróżna";"POWIAT BOLESŁAWIECKI";"Powiat ziemski";DOLNOŚLĄSKIE;bolesławiecki;Bolesławiec
3913;"Centrum Kształcenia Ustawicznego ze szkołami";"CENTRUM KSZTAŁCENIA USTAWICZNEGO WE WROCŁAWIU";"ul. Kleczkowska";"35 ";" ";"50-211 ";Wrocław;08495;0986283;"0264011""";"71-3272658 ";" ";cku2.wroc@gmail.com;;DOLNOŚLĄSKIE;Wrocław;"Wrocław - gmina miejska";"021953413 ";" ";publiczna;;;"Janusz Janowski";"MINISTERSTWO SPRAWIEDLIWOŚCI";"Minister ds. sprawiedliwości";MAZOWIECKIE;Warszawa;Śródmieście
3914;Technikum;"TECHNIKUM NR 5 W LEGNICY";"ul. Skarbka";"4 ";" ";"59-220 ";Legnica;19998;0954047;"0262011""";"768523705 ";"768523705 ";zsemleg1@wp.pl;www.zsem.legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"391007016 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3915;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA NR 1 IM. MIKOŁAJA KOPERNIKA W LEGNICY";"ul. Skarbka";"4 ";" ";"59-220 ";Legnica;19998;0954047;"0262011""";"768523705 ";"768523705 ";zsemleg1@wp.pl;www.zsem.legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"391007039 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
3931;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 13 IM. KAWALERÓW ORDERU UŚMIECHU";"pl. Muzealny";"20 ";" ";"50-035 ";"Wrocław-Stare Miasto";13519;0986946;"0264059""";"717986919 ";"713435418 ";sekretariat.zs-p13@wroclawskaedukacja.pl;www.zsp13.wroclaw.pl;DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto - delegatura";"021942651 ";"8971784250 ";publiczna;;;"Kinga Skiba";"WROCŁAW MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto"
3934;"Szkoła policealna";"PRYWATNE POLICEALNE STUDIUM ADMINISTRACJI PUBLICZNEJ W LUBINIE";"ul. Kościuszki";"9 ";" ";"59-300 ";Lubin;09582;0954142;"0211011""";"+48767463066 ";" ";prywatnelo@op.pl;;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021950455 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Roman Otfinowski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3947;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 18";"ul. Poznańska";"26 ";" ";"53-630 ";"Wrocław-Stare Miasto";17394;0986946;"0264059""";"713554655 ";"713554655 ";sp18@sp18.wroc.pl;www.sp18.wroc.pl;DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto - delegatura";"021942740 ";"8971784333 ";publiczna;;;"Ewa Krysmann";"WROCŁAW MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto"
3948;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W LUBINIE";"ul. Kopernika";"8 ";" ";"59-300 ";Lubin;09282;0954142;"0211011""";"+48768415127 ";" ";okcogito34@o2.pl;;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021950478 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";" ";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3950;"Zespół szkół i placówek oświatowych";"ZESPÓŁ RESOCJALIZACYJNY W IWINACH";;"19 ";" ";"59-721 ";Iwiny;;0368036;"0201062""";"757310568 ";"757350568 ";iwiny@vp.pl;iwiny.szkolnastrona.pl;DOLNOŚLĄSKIE;bolesławiecki;"Warta Bolesławiecka - gmina wiejska";"021638841 ";"6121846934 ";publiczna;;;"Małgorzata Kowalska";"POWIAT BOLESŁAWIECKI";"Powiat ziemski";DOLNOŚLĄSKIE;bolesławiecki;Bolesławiec
3961;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO-PEDAGOGICZNA";"ul. Matejki";"7 ";" ";"58-300 ";Wałbrzych;12489;0983681;"0265011""";"748422243 ";"748425263 ";sekretariat@ppp.edu.pl;www.edu.pl;DOLNOŚLĄSKIE;Wałbrzych;"Wałbrzych - gmina miejska";"891062910 ";"8861117541 ";publiczna;;;"Urszula Polowy";"WAŁBRZYCH-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Wałbrzych;Wałbrzych
3962;"Liceum ogólnokształcące";"III LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Jordana";"4 ";" ";"58-305 ";Wałbrzych;07606;0983681;"0265011""";"748424263 ";"748485961 ";sekretariat@3lo.walbrzych.pl;www.3lo.walbrzych.pl;DOLNOŚLĄSKIE;Wałbrzych;"Wałbrzych - gmina miejska";"000718341 ";"8861118612 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"WAŁBRZYCH-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Wałbrzych;Wałbrzych
3964;"Liceum ogólnokształcące";"AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE W LEGNICY";"ul. Sejmowa";"5A ";" ";"59-220 ";Legnica;19644;0954047;"0262011""";"767232912 ";" ";alo@pwsz.legnica.edu.pl;www.alo.legnica.pl;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"021950490 ";"6912168815 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Dariusz Wędzina";"STOWARZYSZENIE NA RZECZ ROZWOJU PAŃSTWOWEJ WYŻSZEJ SZKOŁY ZAWODOWEJ IM. WITELONA W LEGNICY ""WSPÓLNOTA AKADEMICKA""";Stowarzyszenia;DOLNOŚLĄSKIE;Legnica;Legnica
3975;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"DOLNOŚLĄSKI ZAKŁAD DOSKONALENIA ZAWODOWEGO ODDZIAŁ I WE WROCŁAWIU OŚRODEK KSZTAŁCENIA ZAWODOWEGO W L";"ul. Skłodowskiej-Curie";"14c ";" ";"59-300 ";Lubin;20068;0954142;"0211011""";"+48768443940 ";" ";okz.lubin@dzdz.wroc.pl;;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021950596 ";" ";niepubliczna;;;"Stefan Kokociński";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
3991;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"ROYAL COLLEGE";"ul. Odrodzenia";"34 ";" ";"59-300 ";Lubin;14755;0954142;"0211011""";"+48768443030 ";"+48767222255 ";biuro@royal.edu.pl;www.royal.edu.pl;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021950610 ";" ";niepubliczna;;;"Jadwiga Tomaszewska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4001;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ IM. ŚW. JADWIGI ŚLĄSKIEJ";"ul. Dworcowa";"10 ";" ";"59-610 ";Wleń;04434;0936500;"0212054""";"757136369 ";"757136369 ";szkolawlen@poczta.onet.pl;zswlen.pl;DOLNOŚLĄSKIE;lwówecki;"Wleń - miasto";"000265081 ";"6161223895 ";publiczna;;;"Wiesław Gierczyk";"GMINA WLEŃ";Gmina;DOLNOŚLĄSKIE;lwówecki;Wleń
4007;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 10 IM ZOFII KOSSAK";"ul. Jaworzyńska";"47 ";" ";"59-220 ";Legnica;07409;0954047;"0262011""";"767233140 ";"767233140 ";sp_10leg@interia.pl;;DOLNOŚLĄSKIE;Legnica;"Legnica - gmina miejska";"000708839 ";"6911062374 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bogdan Szczepanowski";"GMINA LEGNICA";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Legnica;Legnica
4015;"Specjalny Ośrodek Szkolno-Wychowawczy";"SPECJALNY OŚRODEK SZKOLNO-WYCHOWAWCZY NR 1";"ul. Lutra";"6 ";" ";"54-239 ";Wrocław-Fabryczna;51912;0986290;"0264029""";"717986833 ";"717982620 ";spec1@onet.pl;www.sosw1.wroc.pl;DOLNOŚLĄSKIE;Wrocław;"Wrocław-Fabryczna - delegatura";"021921867 ";"8943040603 ";publiczna;;;"Maria Gułowska";"WROCŁAW MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";DOLNOŚLĄSKIE;Wrocław;"Wrocław-Stare Miasto"
4037;"Szkoła policealna";"POLICEALNE STUDIUM ZAWODOWE DLA DOROSŁYCH W LUBINIE";"ul. Kościuszki";"9 ";" ";"59-300 ";Lubin;09582;0954142;"0211011""";"+48768444011 ";" ";storeh@op.pl;;DOLNOŚLĄSKIE;lubiński;"Lubin - gmina miejska";"021950716 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Wiktor Mirer";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
