"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
4247;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W KUROWICACH";"ul. Szkolna";"1 ";" ";"95-006 ";Kurowice;21970;0413268;"1006032""";"422140072 ";" ";m.sekretariat@wp.pl;www.gim-kur.edu.pl;ŁÓDZKIE;"łódzki wschodni";"Brójce - gmina wiejska";"101453918 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA BRÓJCE";Gmina;ŁÓDZKIE;"łódzki wschodni";Brójce
4248;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W WOLI RAKOWEJ";"ul. Szkolna";"3 ";" ";"95-006 ";"Wola Rakowa";21970;0413423;"1006032""";"422140396 ";" ";;;ŁÓDZKIE;"łódzki wschodni";"Brójce - gmina wiejska";"101453982 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA BRÓJCE";Gmina;ŁÓDZKIE;"łódzki wschodni";Brójce
4330;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W OKUPIE";"ul. Akacjowa";"4 ";" ";"98-100 ";"Okup Mały";00157;0707107;"1003025""";"436751125 ";" ";sp_okup@o2.pl;;ŁÓDZKIE;łaski;"Łask - obszar wiejski";"000734742 ";"8311561710 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Tomasz Tkaczuk";"GMINA ŁASK";Gmina;ŁÓDZKIE;łaski;Łask
4346;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W BAŁUCZU";;"32 ";" ";"98-100 ";Bałucz;;0706881;"1003025""";"436751225 ";" ";spbalucz@tlen.pl;;ŁÓDZKIE;łaski;"Łask - obszar wiejski";"000734771 ";"8311561644 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agnieszka Stankiewicz";"GMINA ŁASK";Gmina;ŁÓDZKIE;łaski;Łask
4636;Przedszkole;"MIEJSKIE PRZEDSZKOLE NR 2 IM. J. TUWIMA";"ul. Łęczycka";"4 ";" ";"95-070 ";"Aleksandrów Łódzki";11607;0958654;"1020044""";"422764016 ";"422764016 ";sercadwa@wikom.pl;http://mp2.bipgminy.pl;ŁÓDZKIE;zgierski;"Aleksandrów Łódzki - miasto";"470010626 ";"7321910695 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anetta Rodewald";"GMINA ALEKSANDRÓW ŁÓDZKI";Gmina;ŁÓDZKIE;zgierski;"Aleksandrów Łódzki"
4775;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. IRENY KOSMOWSKIEJ W KASZEWACH DWORNYCH";;"19 ";" ";"99-314 ";"Kaszewy Dworne";;0567959;"1002052""";"24356-21-93 ";" ";spkaszewy@interia.pl;;ŁÓDZKIE;kutnowski;"Krzyżanów - gmina wiejska";"001112936 ";"7752300688 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Cholewa";"GMINA KRZYŻANÓW";Gmina;ŁÓDZKIE;kutnowski;Krzyżanów
4901;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA";"ul. Częstochowska";"8A ";" ";"98-337 ";"Strzelce Wielkie";03458;0145922;"1009072""";"343110865 ";" ";sp@strzelce-wielkie.pl;;ŁÓDZKIE;pajęczański;"Strzelce Wielkie - gmina wiejska";"000815357 ";"5741538741 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Aleksandra Hałaczkiewicz";"GMINA STRZELCE WIELKIE";Gmina;ŁÓDZKIE;pajęczański;"Strzelce Wielkie"
4902;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO";;"2 ";" ";"98-337 ";Zamoście-Kolonia;;0146146;"1009072""";"343110285 ";" ";sp.zamoscie@gmail.com;;ŁÓDZKIE;pajęczański;"Strzelce Wielkie - gmina wiejska";"000715638 ";"5741538764 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anita Smejda";"GMINA STRZELCE WIELKIE";Gmina;ŁÓDZKIE;pajęczański;"Strzelce Wielkie"
4942;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH W PRZEDBORZU";"ul. Piotrkowska";"1 ";" ";"97-570 ";Przedbórz;16308;0968026;"1012114""";"0447812032 ";"0447812032 ";liceump@poczta.onet.pl;www.zsp-przedborz.edu.pl;ŁÓDZKIE;radomszczański;"Przedbórz - miasto";"592157250 ";"7722112947 ";publiczna;;;"Renata Kozieł";"POWIAT RADOMSZCZAŃSKI";"Powiat ziemski";ŁÓDZKIE;radomszczański;Radomsko
4977;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 1 W ŁASKU";"ul. Jana Pawła II";"6b ";" ";"98-100 ";Łask;07123;0976296;"1003024""";"436753450 ";" ";przedszkolenr1@wp.pl;;ŁÓDZKIE;łaski;"Łask - miasto";"731495263 ";"8311563666 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Czyżyk";"GMINA ŁASK";Gmina;ŁÓDZKIE;łaski;Łask
4980;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W WIEWCU";;"26 ";" ";"98-337 ";Wiewiec;;0145997;"1009072""";"343110291 ";" ";szkola.wiewiec@autograf.pl;www.spwiewiec.edu.pl;ŁÓDZKIE;pajęczański;"Strzelce Wielkie - gmina wiejska";"000715621 ";"5741538824 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Kozłowska";"GMINA STRZELCE WIELKIE";Gmina;ŁÓDZKIE;pajęczański;"Strzelce Wielkie"
4993;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 5 IM. JULIANA TUWIMA W ŁASKU";"ul. Jana Pawła II";"11 ";" ";"98-100 ";Łask;07123;0976296;"1003024""";"436753564 ";" ";przedszkole5lask1@wp.pl;;ŁÓDZKIE;łaski;"Łask - miasto";"731495240 ";"8311563637 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Wilk";"GMINA ŁASK";Gmina;ŁÓDZKIE;łaski;Łask
5164;Przedszkole;"PRZEDSZKOLE W STRZELCACH WIELKICH";"ul. Zielona";"11 ";" ";"98-337 ";"Strzelce Wielkie";26081;0145922;"1009072""";"343110797 ";" ";przedszkole@strzelce-wielkie.pl;;ŁÓDZKIE;pajęczański;"Strzelce Wielkie - gmina wiejska";"150027327 ";"5741539019 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Skubiszewska";"GMINA STRZELCE WIELKIE";Gmina;ŁÓDZKIE;pajęczański;"Strzelce Wielkie"
5175;Przedszkole;"PRZEDSZKOLE W WOLI WIEWIECKIEJ";;"141 B ";" ";"98-337 ";"Wola Wiewiecka";;0146086;"1009072""";"343219828 ";" ";jacekiseweryna@interia.pl;;ŁÓDZKIE;pajęczański;"Strzelce Wielkie - gmina wiejska";"150027333 ";"5741538988 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Seweryna Augustyńczyk";"GMINA STRZELCE WIELKIE";Gmina;ŁÓDZKIE;pajęczański;"Strzelce Wielkie"
5292;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W TEODORACH";;"62 ";" ";"98-100 ";Teodory;;0707308;"1003025""";"436752191 ";" ";nspteodory@o2.pl;szkolateodory.pl;ŁÓDZKIE;łaski;"Łask - obszar wiejski";"101457052 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Joanna Przybylska - Niedbał";"WIEJSKIE STOWARZYSZENIE ""NASZE SPRAWY""";Stowarzyszenia;ŁÓDZKIE;łaski;Łask
5352;Przedszkole;"PRZEDSZKOLE PUBLICZNE W RZGOWIE";"ul. Szkolna";"1 ";" ";"95-030 ";Rzgów;21970;0415787;"1006104""";"422141439 ";" ";ppubrz@gmail.com;;ŁÓDZKIE;"łódzki wschodni";"Rzgów - miasto";"471043830 ";"7291420100 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Mariola Mikołajczyk";"GMINA RZGÓW";Gmina;ŁÓDZKIE;"łódzki wschodni";Rzgów
5355;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GUZEWIE";"ul. Edukacyjna";"6 ";" ";"95-030 ";Guzew;04733;0415675;"1006105""";"422141086 ";"422141086 ";spguzew@o2.pl;www.spguzew.edupage.org;ŁÓDZKIE;"łódzki wschodni";"Rzgów - obszar wiejski";"001157904 ";"7291541329 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Tomasz Drabczyński";"GMINA RZGÓW";Gmina;ŁÓDZKIE;"łódzki wschodni";Rzgów
5356;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM.ŚW KRÓLOWEJ JADWIGI W KALINIE";;"24 ";" ";"95-030 ";Tadzin;;0415706;"1006105""";"422141077 ";"422141077 ";spkalino@rzgow.pl;spkalino.szkoly.lodz.pl;ŁÓDZKIE;"łódzki wschodni";"Rzgów - obszar wiejski";"001157910 ";"7291390178 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jarosław Marianowski";"GMINA RZGÓW";Gmina;ŁÓDZKIE;"łódzki wschodni";Rzgów
5357;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM.JANA DŁUGOSZA W RZGOWIE";"ul. Szkolna";"3 ";" ";"95-030 ";Rzgów;21970;0415787;"1006104""";"422141039 ";"422142849 ";SP@RZGOW.PL;sprzgow.szkoly.lodz.pl;ŁÓDZKIE;"łódzki wschodni";"Rzgów - miasto";"000588424 ";"7291390273 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Skalska";"GMINA RZGÓW";Gmina;ŁÓDZKIE;"łódzki wschodni";Rzgów
5800;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK""";"ul. Kościuszki";"6 ";"120 ";"97-500 ";Radomsko;09572;0968078;"1012011""";"0446852056 ";"0446852056 ";radomsko@zak.edu.pl;www.zak.edu.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101459157 ";"7292597869 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Iwona Dobranowska";"CENTRUM NAUKI I BIZNESU ""ŻAK"" SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Górna
5802;"Szkoła policealna";"POLICEALNA SZKOŁA CENTRUM NAUKI I BIZNESU ""ŻAK""";"ul. Kościuszki";"6 ";"120 ";"97-500 ";Radomsko;09572;0968078;"1012011""";"0446852056 ";"0446852056 ";radomsko@zak.edu.pl;www.zak.edu.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101467122 ";"7292597869 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Iwona Dobranowska";"CENTRUM NAUKI I BIZNESU ""ŻAK"" SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Górna
5804;"Szkoła policealna";"POLICEALNA SZKOŁA ZAWODOWA ""ŻAK"" W RADOMSKU";"ul. Kościuszki";"6 ";"120 ";"97-500 ";Radomsko;09572;0968078;"1012011""";"0446852056 ";"0446852056 ";radomsko@zak.edu.pl;www.zak.edu.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101459803 ";"7292597869 ";"niepubliczna bez uprawnień szkoły publicznej";Dorośli;"brak specyfiki";"Iwona Dobranowska";"CENTRUM NAUKI I BIZNESU ""ŻAK"" SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Górna
5805;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"OŚRODEK SZKOLENIOWY CENTRUM NAUKI I BIZNESU ""ŻAK"" W RADOMSKU";"ul. Kościuszki";"6 ";"120 ";"97-500 ";Radomsko;09572;0968078;"1012011""";"0446852056 ";"0446852056 ";radomsko@zak.edu.pl;www.zak.edu.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101459878 ";"7292597869 ";niepubliczna;;;"Iwona Dobranowska";"CENTRUM NAUKI I BIZNESU ""ŻAK"" SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Górna
5821;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ TECHNICZNYCH W MROCZKOWIE GOŚCINNYM";"os. Osiedle POM";"8 ";" ";"26-300 ";"Mroczków Gościnny";15278;0547320;"1007045""";"447361469 ";" ";zespolszkolrolniczych@wp.pl;www.zsr-mroczkow.pl;ŁÓDZKIE;opoczyński;"Opoczno - obszar wiejski";"000098708 ";" ";publiczna;;;"Damian Pietrasik";"POWIAT OPOCZYŃSKI";"Powiat ziemski";ŁÓDZKIE;opoczyński;Opoczno
5885;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""SOKRATES""";"ul. Bugaj";"3 ";" ";"97-500 ";Radomsko;02367;0968078;"1012011""";"0446822730 ";"0446822730 ";radomsko@szkola-sokrates.pl;www.szkola-sokrates.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101496804 ";"9491450779 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Adam Zjawiony";"ADAM ZJAWIONY";"Osoba fizyczna";ŚLĄSKIE;Częstochowa;Częstochowa
5922;"Szkoła policealna";"SZKOŁA POLICEALNA DLA DOROSŁYCH ""SOKRATES""";"ul. Bugaj";"3 ";" ";"97-500 ";Radomsko;02367;0968078;"1012011""";"0446822730 ";"0446822730 ";radomsko@szkola-sokrates.pl;www.szkola-sokrates.pl;ŁÓDZKIE;radomszczański;"Radomsko - gmina miejska";"101459648 ";"9491450779 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Adam Zjawiony";"ADAM ZJAWIONY";"Osoba fizyczna";ŚLĄSKIE;Częstochowa;Częstochowa
6091;Gimnazjum;"GIMNAZJUM IM. RODZINY REMBIELIŃSKICH W KROŚNIEWICACH";"ul. Łęczycka";"17 ";" ";"99-340 ";Krośniewice;11607;0969095;"1002044""";"242523089 ";"242523089 ";gimkace@op.pl;www.gimkace.info;ŁÓDZKIE;kutnowski;"Krośniewice - miasto";"472219135 ";"7752114951 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KROŚNIEWICE";Gmina;ŁÓDZKIE;kutnowski;Krośniewice
6121;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH NR 1 IM. STANISŁAWA STASZICA W OPOCZNIE";"ul. Kossaka";"1A ";" ";"26-300 ";Opoczno;09464;0967943;"1007044""";"447552998 ";"447552998 ";zszopoczno@wp.pl;zsp1opoczno.szkoly.lodz.pl;ŁÓDZKIE;opoczyński;"Opoczno - miasto";"000184359 ";" ";publiczna;;;"Marek Zieliński";"POWIAT OPOCZYŃSKI";"Powiat ziemski";ŁÓDZKIE;opoczyński;Opoczno
6225;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH CENTRUM KSZTAŁCENIA USTAWICZNEGO IM. WŁADYSŁAWA STANISŁAWA REYMONTA W SZYDŁOWIE";;"57 ";" ";"97-306 ";Szydłów;;0540794;"1010042""";"446171401 ";"446171401 ";zspszydlow@op.pl;www.zspszydlow.pl;ŁÓDZKIE;piotrkowski;"Grabica - gmina wiejska";"000981216 ";"7711633714 ";publiczna;;;"Wiesława Olejnik";"POWIAT PIOTRKOWSKI";"Powiat ziemski";ŁÓDZKIE;"Piotrków Trybunalski";"Piotrków Trybunalski"
6257;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ""MAGNOLKI""";"ul. Zgierska";"12 ";" ";"95-050 ";"Konstantynów Łódzki";26018;0958826;"1008011""";"698-646-500 ";" ";magnolki@wp.pl;www.magnolki.pl;ŁÓDZKIE;pabianicki;"Konstantynów Łódzki - gmina miejska";"101459097 ";"7271040050 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Szczepaniak";"MARZENA BOROWIECKA";"Osoba fizyczna";ŁÓDZKIE;pabianicki;"Konstantynów Łódzki"
6467;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Piotrkowska";"1 ";" ";"97-570 ";Przedbórz;16308;0968026;"1012114""";"0447812032 ";"0447812032 ";liceump@poczta.onet.pl;www.zsp-przedborz.ovh.org;ŁÓDZKIE;radomszczański;"Przedbórz - miasto";"592190192 ";"7722112947 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT RADOMSZCZAŃSKI";"Powiat ziemski";ŁÓDZKIE;radomszczański;Radomsko
6545;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH W KLEMENTYNOWIE";;"1 ";" ";"97-330 ";Klementynów;;0552290;"1010095""";"343223384 ";" ";spsk@wp.pl;;ŁÓDZKIE;piotrkowski;"Sulejów - obszar wiejski";"101459996 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Jolanta Hernoga";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
6587;"Szkoła policealna";"SZKOŁA POLICEALNA DLA DOROSŁYCH W PRZEDBORZU";"ul. Piotrkowska";"1 ";" ";"97-570 ";Przedbórz;16308;0968026;"1012114""";"0447812032 ";"0447812032 ";liceump@poczta.onet.pl;www.zsp-przedborz.ovh.org;ŁÓDZKIE;radomszczański;"Przedbórz - miasto";"100074998 ";"7722112947 ";publiczna;Dorośli;"brak specyfiki";" ";"POWIAT RADOMSZCZAŃSKI";"Powiat ziemski";ŁÓDZKIE;radomszczański;Radomsko
6738;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPECJALNYCH IM. STEFANA KOPCIŃSKIEGO W ALEKSANDROWIE ŁÓDZKIM";"ul. Franciszkańska";"14/16 ";" ";"95-070 ";"Aleksandrów Łódzki";05151;0958654;"1020044""";"427124467 ";"427124467 ";aleksandrowzss@onet.pl;;ŁÓDZKIE;zgierski;"Aleksandrów Łódzki - miasto";"000989962 ";"9471388474 ";publiczna;;;"Tadeusz Mazurkiewicz";"POWIAT ZGIERSKI";"Powiat ziemski";ŁÓDZKIE;zgierski;Zgierz
6763;Technikum;"TECHNIKUM W PRZEDBORZU";"ul. Piotrkowska";"1 ";" ";"97-570 ";Przedbórz;16308;0968026;"1012114""";"0447812032 ";"0447812032 ";liceump@poczta.onet.pl;www.zsp-przedborz.ovh.org;ŁÓDZKIE;radomszczański;"Przedbórz - miasto";"100740857 ";"7722112947 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT RADOMSZCZAŃSKI";"Powiat ziemski";ŁÓDZKIE;radomszczański;Radomsko
6829;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA W PRZEDBORZU";"ul. Piotrkowska";"1 ";" ";"97-570 ";Przedbórz;16308;0968026;"1012114""";"0447812032 ";"0447812032 ";liceump@poczta.onet.pl;www.zsp-przedborz.ovh.org;ŁÓDZKIE;radomszczański;"Przedbórz - miasto";"101459737 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT RADOMSZCZAŃSKI";"Powiat ziemski";ŁÓDZKIE;radomszczański;Radomsko
6889;Gimnazjum;"GIMNAZJUM W BOLIMOWIE";"ul. Sokołowska";"24 ";" ";"99-417 ";Bolimów;20500;0725068;"1015012""";"468380399 ";" ";gimbolimow@tlen.pl;;ŁÓDZKIE;skierniewicki;"Bolimów - gmina wiejska";"750195997 ";"8361666380 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Buczek";"GMINA BOLIMÓW";Gmina;ŁÓDZKIE;skierniewicki;Bolimów
6948;Technikum;"TECHNIKUM W MROCZKOWIE GOŚCINNYM";"os. Osiedle POM";"8 ";" ";"26-300 ";"Mroczków Gościnny";15278;0547320;"1007045""";"447361469 ";" ";zespolszkolrolniczych@wp.pl;www.zsr-mroczkow.pl;ŁÓDZKIE;opoczyński;"Opoczno - obszar wiejski";"592188278 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT OPOCZYŃSKI";"Powiat ziemski";ŁÓDZKIE;opoczyński;Opoczno
6949;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA W MROCZKOWIE GOŚCINNYM";"os. Osiedle POM";"8 ";" ";"26-300 ";"Mroczków Gościnny";15278;0547320;"1007045""";"447361469 ";" ";zespolszkolrolniczych@wp.pl;www.zsr-mroczkow.pl;ŁÓDZKIE;opoczyński;"Opoczno - obszar wiejski";"592147434 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT OPOCZYŃSKI";"Powiat ziemski";ŁÓDZKIE;opoczyński;Opoczno
6951;"Szkoła policealna";"SZKOŁA POLICEALNA DLA DOROSŁYCH W MROCZKOWIE GOŚCINNYM";"os. Osiedle POM";"8 ";" ";"26-300 ";"Mroczków Gościnny";15278;0547320;"1007045""";"447361469 ";" ";zespolszkolrolniczych@wp.pl;www.zsr-mroczkow.pl;ŁÓDZKIE;opoczyński;"Opoczno - obszar wiejski";"592296430 ";" ";publiczna;Dorośli;"brak specyfiki";" ";"POWIAT OPOCZYŃSKI";"Powiat ziemski";ŁÓDZKIE;opoczyński;Opoczno
