"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
4359;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. KRÓLA ZYGMUNTA AUGUSTA";"ul. Polna";"1/4A ";" ";"16-010 ";Wasilków;17011;0923526;"2002134""";"857185498 ";"857185498 ";psp_wasilkow@op.pl;www.sp.wasilkow.pl;PODLASKIE;białostocki;"Wasilków - miasto";"001163684 ";"9661284186 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"AnnaEwa Fidurska";"GMINA WASILKÓW";Gmina;PODLASKIE;białostocki;Wasilków
4681;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH W KRYNKACH";"ul. Aleja Szkolna";"10 ";" ";"16-120 ";Krynki;38471;0032655;"2011044""";"857228648 ";" ";szkolakrynki@szkolakrynki.pl;;PODLASKIE;sokólski;"Krynki - miasto";"200160996 ";"5451758894 ";publiczna;;;"Anna Tomulewicz";"GMINA KRYNKI";Gmina;PODLASKIE;sokólski;Krynki
5108;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ I PRZEDSZKOLE W TYKOCINIE";"ul. Kochanowskiego";"1 ";" ";"16-080 ";Tykocin;08728;0043446;"2002124""";"857187070 ";" ";;www.zsip-tykocin.pl;PODLASKIE;białostocki;"Tykocin - miasto";"052136489 ";"9661632109 ";publiczna;;;"Wojciech Andraszek";"GMINA TYKOCIN";Gmina;PODLASKIE;białostocki;Tykocin
5117;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ IM.WŁODZIMERZA PUCHALSKIEGO W RADULACH";;"80 ";" ";"16-080 ";Radule;;0043280;"2002125""";"857182024 ";" ";szkolaradule@wp.pl;;PODLASKIE;białostocki;"Tykocin - obszar wiejski";"052211009 ";"9661684626 ";publiczna;;;"Ewa Kaczorowska";"GMINA TYKOCIN";Gmina;PODLASKIE;białostocki;Tykocin
5148;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W STUDZIANKACH";"ul. Supraślska";"2 ";" ";"16-010 ";Studzianki;21586;0043676;"2002135""";"857184631 ";"857184633 ";spstudzianki@wp.pl;www.spstudzianki.szkolnastrona.pl;PODLASKIE;białostocki;"Wasilków - obszar wiejski";"001163678 ";"9661483253 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Paweł Lotkowski";"GMINA WASILKÓW";Gmina;PODLASKIE;białostocki;Wasilków
5215;Przedszkole;"PRZEDSZKOLE ""SŁONECZNE"" W WASILKOWIE";"ul. Sienkiewicza";"24 ";" ";"16-010 ";Wasilków;19834;0923526;"2002134""";"857185501 ";" ";dyrektor@przedszkole.wasilkow.pl;przedszkolewasilkow.szkolnastrona.pl;PODLASKIE;białostocki;"Wasilków - miasto";"000942802 ";"9660793661 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Broniszewska-Hyży";"GMINA WASILKÓW";Gmina;PODLASKIE;białostocki;Wasilków
5242;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W KRASNOPOLU IM. JANA PAWŁA II";"ul. Wojska Polskiego";"63 ";" ";"16-503 ";Krasnopol;24628;0760886;"2009032""";"875164035 ";" ";;;PODLASKIE;sejneński;"Krasnopol - gmina wiejska";"000649479 ";"8442347377 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KRASNOPOL";Gmina;PODLASKIE;sejneński;Krasnopol
5320;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 1 W BIAŁYMSTOKU";"ul. Strażacka";"25 ";" ";"15-687 ";Białystok;21271;0922410;"2061011""";"85-653-17-79 ";" ";;;PODLASKIE;Białystok;"Białystok - gmina miejska";"200699436 ";"5423225714 ";publiczna;;;"Anna Zalewska";"MIASTO BIAŁYSTOK";"Miasto na prawach powiatu";PODLASKIE;Białystok;Białystok
5324;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W BEŁDZIE";;"37 ";" ";"19-206 ";Bełda;;0404766;"2004045""";"862733024 ";" ";kozikowskijanusz@wp.pl;;PODLASKIE;grajewski;"Rajgród - obszar wiejski";"200719529 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Janusz Kozikowski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5366;"Liceum ogólnokształcące";"IV LICEUM OGÓLNOKSZTAŁCĄCE IM. CYPRIANA KAMILA NORWIDA W BIAŁYMSTOKU";"ul. Zwierzyniecka";"9A ";" ";"15-312 ";Białystok;26305;0922410;"2061011""";"85-742-23-18 ";" ";;;PODLASKIE;Białystok;"Białystok - gmina miejska";"001143032 ";"5422535200 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Karpowicz";"MIASTO BIAŁYSTOK";"Miasto na prawach powiatu";PODLASKIE;Białystok;Białystok
5369;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 3 W BIAŁYMSTOKU";"ul. Pałacowa";"2/1 ";" ";"15-042 ";Białystok;15590;0922410;"2061011""";"85-741-60-33 ";" ";;;PODLASKIE;Białystok;"Białystok - gmina miejska";"000735581 ";"9660787933 ";publiczna;;;"Małgorzata Górniak";"MIASTO BIAŁYSTOK";"Miasto na prawach powiatu";PODLASKIE;Białystok;Białystok
5373;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 2 IM. 9. PUŁKU STRZELCÓW KONNYCH W GRAJEWIE";"ul. Wojska Polskiego";"84 ";" ";"19-200 ";Grajewo;24628;0957376;"2004011""";"862723181 ";"862723181 ";zsnr2grajewo@wp.pl;www.zs2.grajewo.pl;PODLASKIE;grajewski;"Grajewo - gmina miejska";"450110177 ";"7191101074 ";publiczna;;;"Marzena Sulkowska";"POWIAT GRAJEWSKI";"Powiat ziemski";PODLASKIE;grajewski;Grajewo
5375;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANA PAWŁA II W GRAJEWIE";"ul. Ełcka";"11 ";" ";"19-200 ";Grajewo;04794;0957376;"2004011""";"862723115 ";"862723115 ";zs3grajewo@gmail.com;www.zs3.grajewo.net.pl;PODLASKIE;grajewski;"Grajewo - gmina miejska";"000719613 ";"7191008943 ";publiczna;;;"Jarosław Konopka";"POWIAT GRAJEWSKI";"Powiat ziemski";PODLASKIE;grajewski;Grajewo
5376;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ IM. BOLESŁAWA PODEDWORNEGO W NIEĆKOWIE";;"63 ";" ";"19-230 ";Niećkowo;;0406943;"2004055""";"862725174 ";"862725174 ";nieckowo@poczta.onet.pl;www.zsnieckowo.com.pl;PODLASKIE;grajewski;"Szczuczyn - obszar wiejski";"000097940 ";"7191015179 ";publiczna;;;"Dariusz Koniecko";"POWIAT GRAJEWSKI";"Powiat ziemski";PODLASKIE;grajewski;Grajewo
5394;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ IM. KSIĘDZA JANA KRZYSZTOFA KLUKA W WOJEWODZINIE";;"52 ";" ";"19-200 ";Wojewodzin;;0397865;"2004022""";"862722231 ";"862722231 ";zswojewodzin@op.pl;www.wojewodzin.win.pl;PODLASKIE;grajewski;"Grajewo - gmina wiejska";"000096402 ";"7191004684 ";publiczna;;;"Zdzisława Choynowska";"POWIAT GRAJEWSKI";"Powiat ziemski";PODLASKIE;grajewski;Grajewo
5403;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO-PEDAGOGICZNA W GRAJEWIE";"ul. Mickiewicza";"3 ";" ";"19-200 ";Grajewo;12740;0957376;"2004011""";"862723587 ";"862723587 ";pppgrajewo@wp.pl;www.ppp.grajewo.com;PODLASKIE;grajewski;"Grajewo - gmina miejska";"000833214 ";"7191429768 ";publiczna;;;"Jarosław Kozikowski";"POWIAT GRAJEWSKI";"Powiat ziemski";PODLASKIE;grajewski;Grajewo
5409;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RAJGRODZIE";"ul. Szkolna";"24 ";" ";"19-206 ";Rajgród;21970;0957465;"2004044""";"862721416 ";"862721416 ";sp_w_rajgrodzie@poczta.onet.pl;www.sp_w_rajgrodzie.republika.pl;PODLASKIE;grajewski;"Rajgród - miasto";"200380031 ";"7191557963 ";publiczna;;;"Arkadiusz Klimaszewski";"GMINA RAJGRÓD";Gmina;PODLASKIE;grajewski;Rajgród
5475;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""MENTOR"" W GRAJEWIE";"ul. Szkolna";"12 ";" ";"19-200 ";Grajewo;21970;0957376;"2004011""";"509590976 ";" ";grajewo@centrumedu.pl;www.grajewo.centrumedu.pl;PODLASKIE;grajewski;"Grajewo - gmina miejska";"200720544 ";"5461192483 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Barbara Arasimowicz";"LESZEK TWAROWSKI";"Osoba fizyczna";PODLASKIE;Białystok;Białystok
5572;"Szkoła podstawowa";"STOWARZYSZENIE ""EDUKATOR"" W ŁOMŻY, SZKOŁA PODSTAWOWA WE WNORACH-KUŻELACH";;"37 ";" ";"18-208 ";Wnory-Kużele;;0399315;"2013052""";"864764080 ";" ";;;PODLASKIE;wysokomazowiecki;"Kobylin-Borzymy - gmina wiejska";"200719966 ";"7181729859 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Genowefa Kamińska";"SPOŁECZNO-OŚWIATOWE STOWARZYSZENIE POMOCY POKRZYWDZONYM I NIEPEŁNOSPRAWNYM ,,EDUKATOR'' W ŁOMŻY";Stowarzyszenia;PODLASKIE;Łomża;Łomża
5578;"Szkoła podstawowa";"STOWARZYSZENIE ""EDUKATOR"" W ŁOMŻY, SZKOŁA PODSTAWOWA W STYPUŁKACH-ŚWIĘCHACH";;"11 ";" ";"18-204 ";Stypułki-Święchy;;0399290;"2013052""";"862743104 ";" ";sp.stypulki@gmail.com;;PODLASKIE;wysokomazowiecki;"Kobylin-Borzymy - gmina wiejska";"200720403 ";"7181729859 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Barbara Wyszkowska";"SPOŁECZNO-OŚWIATOWE STOWARZYSZENIE POMOCY POKRZYWDZONYM I NIEPEŁNOSPRAWNYM ,,EDUKATOR'' W ŁOMŻY";Stowarzyszenia;PODLASKIE;Łomża;Łomża
5747;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KUSOCIŃSKIEGO";"ul. Magazynowa";"13 ";" ";"18-300 ";Zambrów;11891;0957637;"2014011""";"862712641 ";" ";sp3kancelaria@poczta.onet.pl;sp3.zambrow.org;PODLASKIE;zambrowski;"Zambrów - gmina miejska";"450088510 ";"7231358780 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Przeździecka";"MIASTO ZAMBRÓW";Gmina;PODLASKIE;zambrowski;Zambrów
5836;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W ŁAPACH";"ul. Piękna";"17 ";" ";"18-100 ";Łapy;16191;0923271;"2002064""";"857152917 ";"857152917 ";sp2lapy@op.pl;www.sp2lapy.superszkolna.pl;PODLASKIE;białostocki;"Łapy - miasto";"000734498 ";"9660584130 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Krzysztof Łapiński";"GMINA ŁAPY";Gmina;PODLASKIE;białostocki;Łapy
5942;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W ZAMBROWIE";"ul. Konopnickiej";"13 ";" ";"18-300 ";Zambrów;09186;0957637;"2014011""";"086-2714468 ";" ";;;PODLASKIE;zambrowski;"Zambrów - gmina miejska";"200720550 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Janusz Zieliński";"JOLANTA DZIOBA";"Osoba fizyczna";MAZOWIECKIE;Siedlce;Siedlce
6184;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY ,,ARKADIA PRZEDSZKOLAKÓW""  W GRODZISKU";"ul. Maja";"34 ";" ";"17-315 ";Grodzisk;11926;0028553;"2010042""";"856568481 ";" ";;;PODLASKIE;siemiatycki;"Grodzisk - gmina wiejska";"200720389 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA GRODZISK";Gmina;PODLASKIE;siemiatycki;Grodzisk
6218;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W RYDZEWIE";;"6 ";" ";"19-206 ";Rydzewo;;0405033;"2004045""";"862734176 ";" ";sprydzewo16@wp.pl;www.rydzewo.yoyo.pl;PODLASKIE;grajewski;"Rajgród - obszar wiejski";"001120143 ";"7191391913 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Sławomir Obrycki";"GMINA RAJGRÓD";Gmina;PODLASKIE;grajewski;Rajgród
6237;Przedszkole;"PUBLICZNE PRZEDSZKOLE W RAJGRODZIE";"ul. Szkolna";"24 ";" ";"19-206 ";Rajgród;21970;0957465;"2004044""";"862721478 ";" ";;;PODLASKIE;grajewski;"Rajgród - miasto";"200380835 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA RAJGRÓD";Gmina;PODLASKIE;grajewski;Rajgród
6396;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""KOSZAŁKOWO"" W SUWAŁKACH";"ul. Kościuszki";"95 ";"1-2 ";"16-400 ";Suwałki;09582;0977456;"2063011""";"605402969 ";" ";koszalkowo.suwalki@gmail.com;www.koszalkowo.suwalki.pl;PODLASKIE;Suwałki;"Suwałki - gmina miejska";"200720449 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Liszewska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
6663;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH MISTRZOSTWA SPORTOWEGO IM. MARII KONOPNICKIEJ W BIAŁYMSTOKU";"ul. Konopnickiej";"3 ";" ";"15-215 ";Białystok;09186;0922410;"2061011""";"85-741-61-75 ";" ";;;PODLASKIE;Białystok;"Białystok - gmina miejska";"050562638 ";"5422401190 ";publiczna;;;"Ryszard Szpilewicz";"MIASTO BIAŁYSTOK";"Miasto na prawach powiatu";PODLASKIE;Białystok;Białystok
6691;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W NIECIKACH";;"41 ";" ";"19-222 ";Nieciki;;0409628;"2004062""";"692037030 ";" ";spnieciki@o2.pl;;PODLASKIE;grajewski;"Wąsosz - gmina wiejska";"200720627 ";"7181729859 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Zofia Surawska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
6703;"Szkoła podstawowa";"NIEPUBLICZNA SPECJALNA SZKOŁA PODSTAWOWA ""JASNY CEL"" NR 12 W BIAŁYMSTOKU";"ul. Bukowskiego";"4 ";" ";"15-066 ";Białystok;41265;0922410;"2061011""";"857322345 ";" ";biuro@jasnycel.pl;http://www.jasnycel.pl;PODLASKIE;Białystok;"Białystok - gmina miejska";"200720515 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";specjalna;"Maria Baluk";"STOWARZYSZENIE POMOCY DZIECIOM Z PORAŻENIEM MÓZGOWYM ""JASNY CEL""";Stowarzyszenia;PODLASKIE;Białystok;Białystok
6742;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO - PEDAGOGICZNA NR 2 W ŁOMŻY";"ul. Polna";"16 ";" ";"18-400 ";Łomża;17011;0957241;"2062011""";"862150318 ";" ";;;PODLASKIE;Łomża;"Łomża - gmina miejska";"000833295 ";"7181658438 ";publiczna;;;" ";"ŁOMŻA - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODLASKIE;Łomża;Łomża
6743;"Placówka doskonalenia nauczycieli";"SAMORZĄDOWY OŚRODEK DOSKONALENIA DORADZTWA METODYCZNEGO I DOSKONALENIA NAUCZYCIELI W ŁOMŻY";"ul. Polna";"16 ";" ";"18-400 ";Łomża;17011;0957241;"2062011""";"862180544 ";" ";;;PODLASKIE;Łomża;"Łomża - gmina miejska";"200317630 ";"7182108734 ";publiczna;;;" ";"ŁOMŻA - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODLASKIE;Łomża;Łomża
6747;"Liceum ogólnokształcące";"X LICEUM OGÓLNOKSZTAŁCĄCE W BIAŁYMSTOKU";"ul. Antoniuk Fabryczny";"1 ";" ";"15-762 ";Białystok;00362;0922410;"2061011""";"856647433 ";" ";lo10@um.bialystok.pl;http://www.10lo.pl;PODLASKIE;Białystok;"Białystok - gmina miejska";"050040779 ";"5423226702 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"URSZULA SZTABELSKA-KOPA";"MIASTO BIAŁYSTOK";"Miasto na prawach powiatu";PODLASKIE;Białystok;Białystok
6840;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 2  W WYSOKIEM  MAZOWIECKIEM";"ul. Wołodyjowskiego";"2 ";" ";"18-200 ";"Wysokie Mazowieckie";24715;0957620;"2013011""";"862752481 ";"862752481 ";przedsz.nr2@neostrada.pl;www.wysokiemazowieckie.pl;PODLASKIE;wysokomazowiecki;"Wysokie Mazowieckie - gmina miejska";"200412535 ";"7221452282 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Mojkowska";"MIASTO WYSOKIE MAZOWIECKIE";Gmina;PODLASKIE;wysokomazowiecki;"Wysokie Mazowieckie"
6842;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W WYSOKIEM MAZOWIECKIEM";"ul. Kościelna";"1 ";" ";"18-200 ";"Wysokie Mazowieckie";09546;0957620;"2013011""";"862752008 ";"862752008 ";sp1wysokiemaz@poczta.onet.pl;www.wysokiemazowieckie.pl;PODLASKIE;wysokomazowiecki;"Wysokie Mazowieckie - gmina miejska";"000719501 ";"7221172364 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Koc";"MIASTO WYSOKIE MAZOWIECKIE";Gmina;PODLASKIE;wysokomazowiecki;"Wysokie Mazowieckie"
