"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3773;"Szkoła podstawowa";"SPOŁECZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY DOLNEJ";;"54 ";" ";"38-200 ";"Lipnica Dolna";;0346483;"1805022""";"0134457003 ";" ";;;PODKARPACKIE;jasielski;"Brzyska - gmina wiejska";"180877315 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"STOWARZYSZENIE "" SZKOŁA PRZYSZŁOŚCI"" W LIPNICY DOLNEJ";Stowarzyszenia;PODKARPACKIE;jasielski;Brzyska
4063;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W MOKREM";;"32 ";" ";"38-542 ";Mokre;;0362654;"1817075""";"134629075 ";"134629075 ";nspmokre@onet.pl;;PODKARPACKIE;sanocki;"Zagórz - obszar wiejski";"180877841 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Bernardetta Hołowaty";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4068;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ""CALINECZKA";;"50 ";" ";"37-700 ";Wapowce;;0608925;"1813082""";"166710324 ";" ";;;PODKARPACKIE;przemyski;"Przemyśl - gmina wiejska";"180877930 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Zuzanna Bratuś";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4069;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE W NEHRYBCE";;"188A ";" ";"37-733 ";Nehrybka;;0608807;"1813082""";"166788696 ";" ";;;PODKARPACKIE;przemyski;"Przemyśl - gmina wiejska";"180877901 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Karasińska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
4080;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ZGROMADZENIA SIÓSTR SŁUŻEBNICZEK NMP NP IM. BŁ. EDMUNDA BOJANOWSKIEGO";"ul. Kapitulna";"7 ";" ";"37-700 ";Przemyśl;07983;0971672;"1862011""";"166784355 ";" ";ochronkaeb@wp.pl;;PODKARPACKIE;Przemyśl;"Przemyśl - gmina miejska";"180881073 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Zięba";"ZG SS. SŁUŻEBNICZEK NMP NIEPOKALANIE POCZĘTEJ, PROWINCJA PRZEMYSKA";"Organizacje Wyznaniowe";PODKARPACKIE;Przemyśl;Przemyśl
4118;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE JĘZYKOWE ""PROMYCZEK""";"ul. Drużbackiej";"2 ";" ";"37-700 ";Przemyśl;04284;0971672;"1862011""";"166700350 ";"166705464 ";poczta@eureka.edu.pl;www.promyczek24.pl;PODKARPACKIE;Przemyśl;"Przemyśl - gmina miejska";"180881096 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Halina Sokolik-Nieradka";"WIESŁAW NIERADKA";"Osoba fizyczna";PODKARPACKIE;Przemyśl;Przemyśl
4212;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ TECHNICZNYCH I ARTYSTYCZNYCH W LESKU";"al. Jana Pawła II";"18 ";" ";"38-600 ";Lesko;07120;0953409;"1821034""";"134696673 ";"134696673 ";zst.lesko@op.pl;zstia.lesko.pl;PODKARPACKIE;leski;"Lesko - miasto";"180840499 ";"6881299225 ";publiczna;;;"Grzegorz Brajewski";"POWIAT LESKI";"Powiat ziemski";PODKARPACKIE;leski;Lesko
4288;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BASZNI DOLNEJ";"ul. Szkolna";"24 ";" ";"37-621 ";"Basznia Dolna";21970;0605890;"1809042""";"166327007 ";"166327007 ";zsp-basznia@lubaczow.com.pl;www.zsp-basznia.lubaczow.com.pl;PODKARPACKIE;lubaczowski;"Lubaczów - gmina wiejska";"180460710 ";"7931603738 ";publiczna;;;"Bolesław Dydyk";"GMINA LUBACZÓW";Gmina;PODKARPACKIE;lubaczowski;Lubaczów
4290;"Szkoła podstawowa";"SPOŁECZNA SZKOŁA PODSTAWOWA W ZŁOTNIKACH";;"61 ";" ";"39-300 ";Złotniki;;0656090;"1811052""";"175863591 ";" ";spzlotniki@wp.pl;;PODKARPACKIE;mielecki;"Mielec - gmina wiejska";"180878875 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Teresa Waręda";"STOWARZYSZENIE ROZWOJU REGIONALNEGO W ZŁOTNIKACH";Stowarzyszenia;PODKARPACKIE;mielecki;Mielec
4292;Przedszkole;"SPOŁECZNE PRZEDSZKOLE ""PROMYCZEK"" W ZŁOTNIKACH";;"61 ";" ";"39-300 ";Złotniki;;0656090;"1811052""";"175863591 ";" ";spzlotniki@wp.pl;;PODKARPACKIE;mielecki;"Mielec - gmina wiejska";"180878869 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Teresa Waręda";"STOWARZYSZENIE ROZWOJU REGIONALNEGO W ZŁOTNIKACH";Stowarzyszenia;PODKARPACKIE;mielecki;Mielec
4304;"Zespół szkół i placówek oświatowych";"NIEPUBLICZNY ZESPÓŁ SZKÓŁ W GÓRKACH";;"29 ";" ";"39-306 ";Górki;;0645731;"1811022""";" ";" ";nzsgorki@gmail.com;;PODKARPACKIE;mielecki;"Borowa - gmina wiejska";"180878303 ";" ";niepubliczna;;;"Andrzej Majewski";"GÓRECKIE STOWARZYSZENIE OŚWIATOWO-KULTURALNE ""PASJONAT""";Stowarzyszenia;PODKARPACKIE;mielecki;Borowa
4313;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPOŁECZNYCH IM. T. KOŚCIUSZKI W GLINACH MAŁYCH";;"99 ";" ";"39-305 ";"Gliny Małe";;0645620;"1811022""";"177790063 ";" ";gmszkola@gmail.com;zssglinymale.pl;PODKARPACKIE;mielecki;"Borowa - gmina wiejska";"180878355 ";" ";niepubliczna;;;"Ewelina Trzpis";"STOWARZYSZENIE ""POWIŚLE GLINY MAŁE""";Stowarzyszenia;PODKARPACKIE;mielecki;Borowa
4394;"Szkoła muzyczna I stopnia";"SZKOŁA MUZYCZNA I STOPNIA W DYDNI";;"221 ";" ";"36-204 ";Dydnia;;0350668;"1802032""";" ";" ";smdydnia@poczta.onet.pl;smdydnia.pl;PODKARPACKIE;brzozowski;"Dydnia - gmina wiejska";"180878510 ";"6861685066 ";publiczna;"Bez kategorii";"brak specyfiki";"Elżbieta Przystasz";"GMINA DYDNIA";Gmina;PODKARPACKIE;brzozowski;Dydnia
4642;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W WITRYŁOWIE";;"34 ";" ";"36-204 ";Witryłów;;0351159;"1802032""";"0134303129 ";" ";;;PODKARPACKIE;brzozowski;"Dydnia - gmina wiejska";"180878929 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Hocyk";"GMINA DYDNIA";Gmina;PODKARPACKIE;brzozowski;Dydnia
4670;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 3";"ul. Krośnieńska";"15a ";" ";"35-505 ";Rzeszów;09965;0974133;"1863011""";" ";" ";pp3rzeszow@neostrada.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000967742 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Szaro";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4701;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚNIOWEJ";;"76 ";" ";"38-124 ";Wiśniowa;;0667632;"1819052""";"172775016 ";" ";spwisniowa@poczta.onet.pl;;PODKARPACKIE;strzyżowski;"Wiśniowa - gmina wiejska";"180878987 ";" ";publiczna;;;"Beata Włodyka";"GMINA WIŚNIOWA";Gmina;PODKARPACKIE;strzyżowski;Wiśniowa
4746;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 8 ""BAJKOWA ÓSEMKA""";"ul. Kisielewskiego";"15 ";" ";"38-400 ";Krosno;08458;0952410;"1861011""";"134325864 ";" ";pm8krosno@op.pl;;PODKARPACKIE;Krosno;"Krosno - gmina miejska";"370466594 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Woźniak";"GMINA KROSNO";"Miasto na prawach powiatu";PODKARPACKIE;Krosno;Krosno
4854;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 9";"ul. Podwisłocze";"20 ";" ";"35-309 ";Rzeszów;16884;0974133;"1863011""";" ";" ";dyrektor@pp9.resman.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000967802 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Głuch";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4855;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 11";"ul. Mazurska";"19 ";" ";"35-620 ";Rzeszów;12555;0974133;"1863011""";" ";" ";sekretariat@pp11.resman.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"690253880 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Krzyśko";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4856;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 16";"ul. Kochanowskiego";"24 ";" ";"35-201 ";Rzeszów;08728;0974133;"1863011""";" ";" ";sekretariat@pp16.resman.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000967877 ";"8131096424 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Halina Dander";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4857;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 19";"al. Krzyżanowskiego";"20 ";" ";"35-329 ";Rzeszów;10191;0974133;"1863011""";" ";" ";sekretariat@pp19.resman.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000967908 ";"8131096588 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Samołyk";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4858;Przedszkole;"PUBLICZNE PRZEDSZKOLE NR 22";"ul. Ofiar Katynia";"11 ";" ";"35-209 ";Rzeszów;14793;0974133;"1863011""";" ";" ";dyrektor@pp22.resman.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000967096 ";"8131095933 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Wioletta Bełza";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4859;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10";"ul. Dębicka";"288 ";" ";"35-036 ";Rzeszów;03791;0974133;"1863011""";"177483612 ";" ";sekretariat@zsp10.rzeszow.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"001139651 ";"8133008482 ";publiczna;;;"Jolanta Lotz";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4860;"Centrum Kształcenia Praktycznego";"CENTRUM KSZTAŁCENIA PRAKTYCZNEGO";"ul. Hetmańska";"45b ";" ";"35-078 ";Rzeszów;06637;0974133;"1863011""";"178543545 ";" ";;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"180587959 ";"8133627995 ";publiczna;;;"Tadeusz Reichel";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4861;"Liceum ogólnokształcące";"III LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Szopena";"11 ";" ";"35-055 ";Rzeszów;22023;0974133;"1863011""";"0177482870 ";" ";;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"000247025 ";"8131736792 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marek Plizga";"RZESZÓW - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";PODKARPACKIE;Rzeszów;Rzeszów
4876;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W ŁYSAKOWIE";;"1 ";" ";"37-470 ";Łysaków;;0810578;"1818055""";"0158738322 ";" ";szkola.lysakow@op.pl;;PODKARPACKIE;stalowowolski;"Zaklików - obszar wiejski";"180879366 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Joanna Świca";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5181;Gimnazjum;"MICHALICKIE GIMNAZJUM W MIEJSCU PIASTOWYM";"ul. Markiewicza";"25b ";" ";"38-430 ";"Miejsce Piastowe";12367;0356530;"1807072""";"134353070 ";"134353070 ";sekretariat@mzsp.pl;;PODKARPACKIE;krośnieński;"Miejsce Piastowe - gmina wiejska";"180879722 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Marek Czaja";"ZGROMADZENIE ŚWIĘTEGO MICHAŁA ARCHANIOŁA Z SIEDZIBĄ W MARKACH";"Organizacje Wyznaniowe";MAZOWIECKIE;wołomiński;Marki
5260;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZAMIECHOWIE";;"110 ";" ";"37-554 ";Zamiechów;;0600013;"1804032""";"16622-25-08 ";"16622-25-08 ";zamiechow@gazeta.pl;;PODKARPACKIE;jarosławski;"Chłopice - gmina wiejska";"180879840 ";" ";publiczna;;;"Maria Wołoszyn";"GMINA CHŁOPICE";Gmina;PODKARPACKIE;jarosławski;Chłopice
5337;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA SIÓSTR NAZARETANEK";"ul. Jakuba";"2 ";" ";"35-213 ";Rzeszów;07078;0974133;"1863011""";"178612866 ";"178612866 ";szk.nazaretanek@o2.pl;;PODKARPACKIE;Rzeszów;"Rzeszów - gmina miejska";"180880033 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Skwarek";"ZGROMADZENIE SIÓSTR NAJŚWIĘTSZEJ RODZINY Z NAZARETU, PROWINCJA KRAKOWSKA";"Organizacje Wyznaniowe";MAŁOPOLSKIE;Kraków;Kraków-Podgórze
5389;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W NOWOSIÓŁKACH";;"3 ";" ";"38-604 ";Nowosiółki;;0344490;"1821012""";"134694228 ";" ";;;PODKARPACKIE;leski;"Baligród - gmina wiejska";"180880180 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"JOLANTA GRZYB";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5433;Przedszkole;"OCHRONKA ZGROMADZENIA SIÓSTR SŁUŻEBNICZEK BDNP - PRZEDSZKOLE NIEPUBLICZNE";;"38 ";" ";"38-203 ";Szebnie;;0353075;"1805042""";"134428544 ";" ";;;PODKARPACKIE;jasielski;"Jasło - gmina wiejska";"180880240 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Zofia Zymróz";"ZGROMADZENIE SIÓSTR SŁUŻEBNICZEK BDNP, PROWINCJA TARNOWSKA";"Organizacje Wyznaniowe";MAŁOPOLSKIE;Tarnów;Tarnów
5454;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W FOLUSZU";;"53 ";" ";"38-222 ";Folusz;;0348230;"1805032""";"0134413107 ";" ";spfolusz@poczta.onet.pl;www.spfolusz.republika.pl;PODKARPACKIE;jasielski;"Dębowiec - gmina wiejska";"180880270 ";"6852324475 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Dybaś";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5487;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA W SOŁONCE";;"23 ";" ";"36-043 ";Sołonka;;0654405;"1816102""";"178710046 ";" ";nspsolonka@gmail.com;https://solanka.itl.pl;PODKARPACKIE;rzeszowski;"Lubenia - gmina wiejska";"180880375 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Agata Nykiel";"STOWARZYSZENIE ROZWOJU WSI SOŁONKA - ""SOLANKA""";Stowarzyszenia;PODKARPACKIE;rzeszowski;Lubenia
5555;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W LUBENI IM.KS.MJR.FRANCISZKA ŁUSZCZKI";;"100 ";" ";"36-042 ";Lubenia;;0654138;"1816102""";"178710007 ";" ";splubenia@wp.pl;www.splubenia.edupage.org;PODKARPACKIE;rzeszowski;"Lubenia - gmina wiejska";"000640060 ";"8191280404 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Lassota";"GMINA LUBENIA";Gmina;PODKARPACKIE;rzeszowski;Lubenia
5701;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. A. MICKIEWICZA W BOROWEJ";;"248 ";" ";"39-305 ";Borowa;;0645458;"1811022""";"175815594 ";" ";spborowa@gmail.com;http://spborowa.edupage.org;PODKARPACKIE;mielecki;"Borowa - gmina wiejska";"000559820 ";"8171797618 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"KAZIMIERA SMOLEŃ";"GMINA BOROWA";Gmina;PODKARPACKIE;mielecki;Borowa
5823;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W TEMESZOWIE";;"33 ";" ";"36-204 ";Temeszów;;0351107;"1802032""";"134303134 ";" ";;;PODKARPACKIE;brzozowski;"Dydnia - gmina wiejska";"180879120 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Pocałuń";"STOWARZYSZENIE ""ZIEMIA DYDYŃSKA PRZYJAZNA DZIECIOM""";Stowarzyszenia;PODKARPACKIE;brzozowski;Dydnia
5826;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W NIEWISTCE";;"37 ";" ";"36-204 ";Niewistka;;0350987;"1802032""";"134303150 ";" ";;;PODKARPACKIE;brzozowski;"Dydnia - gmina wiejska";"180879202 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marta Rybczak";"STOWARZYSZENIE ""ZIEMIA DYDYŃSKA PRZYJAZNA DZIECIOM""";Stowarzyszenia;PODKARPACKIE;brzozowski;Dydnia
5828;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W OBARZYMIE";;"36A ";" ";"36-204 ";Obarzym;;0351030;"1802032""";"134303030 ";" ";;;PODKARPACKIE;brzozowski;"Dydnia - gmina wiejska";"180879194 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Dorota Sidor";"STOWARZYSZENIE ""ZIEMIA DYDYŃSKA PRZYJAZNA DZIECIOM""";Stowarzyszenia;PODKARPACKIE;brzozowski;Dydnia
