"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3162;"Młodzieżowy dom kultury";"MŁODZIEŻOWY DOM KULTURY W GLIWICACH";"ul. Barlickiego";"3 ";" ";"44-100 ";Gliwice;00763;0940000;"2466011""";"32-232-69-54 ";"32-232-69-54 ";sekretariat@mdk.gliwice.eu;www.mdk.gliwice.pl;ŚLĄSKIE;Gliwice;"Gliwice - gmina miejska";"000724258 ";"6311078220 ";publiczna;;;"Piotr Pielka";"GLIWICE - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Gliwice;Gliwice
3163;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 2";"ul. Sądowa";"5 ";" ";"41-902 ";Bytom;19581;0938670;"2462011""";"327871014 ";" ";przedszkole2bytom@op.pl;pm2bytom.dlaprzedszkoli.eu;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068462 ";"6262624851 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Steuer";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3167;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 4 IM.M.KONOPNICKIEJ";"ul. Prusa";"35 ";" ";"41-902 ";Bytom;17577;0938670;"2462011""";"322816159 ";" ";pm4bytom@wp.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068485 ";"6262623343 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Kądziela";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3168;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 5 W BYTOMIU";"al. Legionów";"6 ";" ";"41-902 ";Bytom;10766;0938670;"2462011""";"327877119 ";" ";przedszkolenr5bytom@interia.pl;http://p5bytom.glt.pl;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068491 ";"6262624874 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Kornaś-Niemas";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3169;Przedszkole;"PRZEDSZKOLE MIEJSKIE INTEGRACYJNE NR 8";"ul. Wrocławska";"44 ";" ";"41-902 ";Bytom;24806;0938670;"2462011""";"327875151 ";" ";p8_integr@interia.pl;www.przedszkole8.bytom.pl;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068522 ";"6262626784 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Samociuk";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3172;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 9 IM.JULIANA TUWIMA";"ul. Obywatelska";"6 ";" ";"41-907 ";Bytom;14686;0938670;"2462011""";"322816179 ";" ";p9bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068539 ";"6262626985 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Teresa Niglus";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3173;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 10";"ul. Strzelców Bytomskich";"152 ";" ";"41-914 ";Bytom;21365;0938670;"2462011""";"327878007 ";" ";przedszkole_10@interia.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068545 ";"6262624839 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Halina Łuczak";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3174;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 12";"ul. Oświęcimska";"17 ";" ";"41-902 ";Bytom;15440;0938670;"2462011""";"322803544 ";" ";przedszkole12bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068551 ";"6262624762 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Tomaszewska";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3175;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 14";"ul. Prokopa";"3 ";" ";"41-902 ";Bytom;17517;0938670;"2462011""";"322811004 ";" ";przedszkole14bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068574 ";"6262624638 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Aneta Wieczorek";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3176;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 15 W BYTOMIU IM. MISIA USZATKA";"ul. Szymały";"122 ";" ";"41-933 ";Bytom;22230;0938670;"2462011""";"327870160 ";" ";przedszkole15bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068580 ";"6262623478 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Mariola Wajsprych";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3188;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 16";"ul. Piłsudskiego";"71 ";" ";"41-902 ";Bytom;16274;0938670;"2462011""";"322827259 ";" ";pm16bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068597 ";"6262624816 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Kik";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3189;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 18 W BYTOMIU";"ul. Piłsudskiego";"24 ";" ";"41-902 ";Bytom;16274;0938670;"2462011""";"322817682 ";" ";przedszkole18bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068611 ";"6262624957 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Fiodorczuk";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3190;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 20";"ul. Brzezińska";"26 ";" ";"41-902 ";Bytom;02247;0938670;"2462011""";"327872385 ";" ";;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068634 ";"6262626790 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Leśniewska-Macioł";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3191;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 21";"ul. Olimpijska";"1a ";" ";"41-902 ";Bytom;14989;0938670;"2462011""";"322801040 ";" ";przedszkole21bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068640 ";"6262624791 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Stalmach";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3192;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 23";"ul. Bławatkowa";"3 ";" ";"41-908 ";Bytom;01442;0938670;"2462011""";"322800224 ";" ";przedszkolenr23@tlen.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068663 ";"6262623320 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beta Grabowska";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3193;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. MICHAŁA POLESKIEGO W ROKITNIE SZLACHECKIM";"ul. Szkolna";"2 ";" ";"42-450 ";"Rokitno Szlacheckie";21970;0216846;"2416055""";"326729234 ";"326729234 ";sp_rokitno_szlacheckie@op.pl;www.malaszkola.org;ŚLĄSKIE;zawierciański;"Łazy - obszar wiejski";"243007979 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"MAŁGORZATA CZERNEK";"STOWARZYSZENIE ""MAŁA SZKOŁA W ROKITNIE SZLACHECKIM""";Stowarzyszenia;ŚLĄSKIE;zawierciański;Łazy
3197;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. STANISŁAWA BĘDKOWSKIEGO W GRABOWEJ";"ul. Szkolna";"37 ";" ";"42-450 ";Grabowa;21970;0216668;"2416055""";"326729543 ";" ";nsp.grabowa@gmail.com;;ŚLĄSKIE;zawierciański;"Łazy - obszar wiejski";"243008016 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"IZABELA BAJKOWSKA";"STOWARZYSZENIE ""MAŁA SZKOŁA W ROKITNIE SZLACHECKIM""";Stowarzyszenia;ŚLĄSKIE;zawierciański;Łazy
3210;"Punkt przedszkolny";"KOLOROWA KRAINA";"ul. Karpacka";"43a ";" ";"43-300 ";Bielsko-Biała;08096;0923584;"2461011""";"692-596-244 ";" ";;;ŚLĄSKIE;Bielsko-Biała;"Bielsko-Biała - gmina miejska";"243008217 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Piotr Grabski";"PIOTR GRABSKI";"Osoba fizyczna";ŚLĄSKIE;Bielsko-Biała;Bielsko-Biała
3212;"Szkoła podstawowa";"ANGLOJĘZYCZNA SZKOŁA PODSTAWOWA OXFORD PRIMARY SCHOOL";"ul. Komorowicka";"25 ";" ";"43-300 ";Bielsko-Biała;09073;0923584;"2461011""";"604-872-581 ";" ";;;ŚLĄSKIE;Bielsko-Biała;"Bielsko-Biała - gmina miejska";"243009850 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Czesława Manowska";"MAGDALENA GAŁUSZKA";"Osoba fizyczna";ŚLĄSKIE;bielski;Porąbka
3225;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 24 W BYTOMIU";"ul. Niedźwiadka-Okulickiego";"12b ";" ";"41-902 ";Bytom;47299;0938670;"2462011""";"327875158 ";" ";przedszkole24@onet.eu;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068670 ";"6262624822 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Renata Bednarek";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3226;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 25 ""SŁONECZNY ZAKĄTEK""";"ul. Olejniczaka";"9 ";" ";"41-902 ";Bytom;14961;0938670;"2462011""";"327875077 ";" ";przedszk25@poczta.onet.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068686 ";"6262624756 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Dylla";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3227;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 29";"ul. Czarnieckiego";"2 ";" ";"41-902 ";Bytom;03283;0938670;"2462011""";"327870584 ";" ";przedszkole29bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068717 ";"6262623515 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marzena Paluszkiewicz";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3228;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 30 W BYTOMIU";"ul. Czarnieckiego";"6 ";" ";"41-902 ";Bytom;03283;0938670;"2462011""";"327870314 ";" ";przedszkole30bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068723 ";"6262624727 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Mariola Szczembara";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3229;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 31";"ul. Pułaskiego";"15 ";" ";"41-902 ";Bytom;18099;0938670;"2462011""";"327875106 ";" ";przedszkole31bytom@wp.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068730 ";"6262624845 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Stypułkowska";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3235;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE PORĄBKA-BUKOWIEC";"ul. Bukowska";"139 ";" ";"43-353 ";Porąbka;02396;0064773;"2402082""";"338109204 ";" ";bogacz.alicja@gmail.com;;ŚLĄSKIE;bielski;"Porąbka - gmina wiejska";"243009820 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Alicja Bogacz";"ALICJA BOGACZ";"Osoba fizyczna";ŚLĄSKIE;bielski;Porąbka
3239;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 32";"ul. Bożka";"19 ";" ";"41-902 ";Bytom;01940;0938670;"2462011""";"327874050 ";" ";przedszkole-32@wp.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068746 ";"6262623225 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"IWONA ŁUCZAK";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3240;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 35";"ul. Wyzwolenia";"125a ";" ";"41-907 ";Bytom;25133;0938670;"2462011""";"322861298 ";" ";pm35bytom@gmail.com;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068775 ";"6262623372 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Tyrała";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3249;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 W GLIWICACH";"ul. Kozielska";"39 ";" ";"44-121 ";Gliwice;09714;0940000;"2466011""";"322379950 ";" ";sekretariat@zsp5.gliwice.eu;;ŚLĄSKIE;Gliwice;"Gliwice - gmina miejska";"000721573 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GLIWICE - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Gliwice;Gliwice
3254;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 36";"ul. Popiełuszki";"11 ";" ";"41-906 ";Bytom;17149;0938670;"2462011""";"322801124 ";" ";pm36bytom@gmail.com;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068781 ";"6262623455 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jadwiga Dzida";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3256;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 39 ZIELONY ZAKĄTEK";"ul. Zabrzańska";"66 ";" ";"41-907 ";Bytom;25287;0938670;"2462011""";"323873012 ";" ";p39-39@o2.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068812 ";"6262623490 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Gabriela Rudzka";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3257;Przedszkole;"AKADEMIA KRASNOLUDKÓW PRZEDSZKOLE MIEJSKIE NR 40";"ul. Orzegowska";"18a ";" ";"41-907 ";Bytom;15205;0938670;"2462011""";"322807789 ";" ";pm40bytom@gmail.com;www.akademia-krasnoludkow.pl;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068829 ";"6262627105 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bogumiła Musiał";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3258;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 42";"ul. Nickla";"12 ";" ";"41-908 ";Bytom;14105;0938670;"2462011""";"322803019 ";" ";przedszkole42bytom@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068841 ";"6262623403 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Pawela";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3259;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 43";"ul. Stolarzowicka";"12 ";" ";"41-908 ";Bytom;21237;0938670;"2462011""";"327871030 ";" ";przedszkolenr43@wp.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068858 ";"6262624673 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Kuś";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3260;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 44";"ul. Reptowska";"26 ";" ";"41-923 ";Bytom;18613;0938670;"2462011""";"327872440 ";" ";przedszkole44blis@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068864 ";"6262624704 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Lis";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3261;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 45";"ul. Cyryla i Metodego";"45 ";" ";"41-909 ";Bytom;03203;0938670;"2462011""";"327871623 ";" ";przedszkole45@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068870 ";"6262624868 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Gawlak";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3262;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 48 W BYTOMIU";"ul. Świętochłowicka";"1 ";" ";"41-909 ";Bytom;22541;0938670;"2462011""";"327871036 ";" ";przedszkole48@interia.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068901 ";"6262626778 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Joanna Seget";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3263;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 49 WITAMINKA";"ul. Mochnackiego";"53 ";" ";"41-907 ";Bytom;13154;0938670;"2462011""";"322861855 ";" ";witaminka@op.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271069065 ";"6262623366 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marzena Kowalczyk";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
3267;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 3 IM.KUBUSIA PUCHATKA";"ul. Podhalańska";"13 ";" ";"41-907 ";Bytom;16756;0938670;"2462011""";"322861505 ";" ";przedszkole-puchatek@wp.pl;;ŚLĄSKIE;Bytom;"Bytom - gmina miejska";"271068479 ";"6262623484 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Matejczyk";"BYTOM - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";ŚLĄSKIE;Bytom;Bytom
