"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
4170;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PUBLICZNYCH W ŁĘKNICY";"ul. Wojska Polskiego";"19 ";" ";"68-208 ";Łęknica;24628;0988508;"0811011""";"683753023 ";"683624144 ";;zspleknica.info;LUBUSKIE;żarski;"Łęknica - gmina miejska";"080340127 ";"9282037928 ";publiczna;;;"Sławomira Marszałek";"MIASTO ŁĘKNICA";Gmina;LUBUSKIE;żarski;Łęknica
4269;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. LEONA KRUCZKOWSKIEGO W CIGACICACH";"pl. Szkolny";"10 ";" ";"66-131 ";Cigacice;21972;0914154;"0809065""";"683851201 ";"683859383 ";spcigacice@neostrada.pl;www.spcigacice.pl;LUBUSKIE;zielonogórski;"Sulechów - obszar wiejski";"000701872 ";"9271658667 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Przybyła-Mężyńska";"GMINA SULECHÓW";Gmina;LUBUSKIE;zielonogórski;Sulechów
4485;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ ELEKTRYCZNYCH IM. MAJORA HENRYKA SUCHARSKIEGO W GORZOWIE WLKP.";"ul. Dąbrowskiego";"33 ";" ";"66-400 ";"Gorzów Wielkopolski";03676;0935140;"0861011""";"957223639 ";"957225941 ";zsel@edu.gorzow.pl;www.zsel.edu.gorzow.pl;LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski - gmina miejska";"210203249 ";"5991101784 ";publiczna;;;"Stanisław Jodko";"GORZÓW WIELKOPOLSKI - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski"
4486;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. STEFANA STARZYŃSKIEGO W GORZOWIE WLKP.";"ul. Stycznia";"29 ";" ";"66-400 ";"Gorzów Wielkopolski";21465;0935140;"0861011""";"957223595 ";" ";zsek@edu.gorzow.pl;;LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski - gmina miejska";"210203226 ";"5990112969 ";publiczna;;;"Jarosław Kapelarz";"GORZÓW WIELKOPOLSKI - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski"
4489;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ GASTRONOMICZNYCH IM. FEBRONII GAJEWSKIEJ-KARAMAĆ W GORZOWIE WLKP.";"ul. Okólna";"35 ";" ";"66-400 ";"Gorzów Wielkopolski";14890;0935140;"0861011""";"957225242 ";" ";zsg@edu.gorzow.pl;;LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski - gmina miejska";"210203232 ";"5991113333 ";publiczna;;;"Małgorzata Pawłowska";"GORZÓW WIELKOPOLSKI - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";LUBUSKIE;"Gorzów Wielkopolski";"Gorzów Wielkopolski"
4499;"Zespół szkół i placówek oświatowych";"I ZESPÓŁ SZKÓŁ IM. STANISŁAWA STASZICA WE WSCHOWIE";"ul. Kościuszki";"11 ";" ";"67-400 ";Wschowa;09572;0954685;"0812034""";"65540-32-57 ";"65540-37-74 ";zszwschowa@o2.pl;www.staszic.wschowa.info;LUBUSKIE;wschowski;"Wschowa - miasto";"000183064 ";"6971624864 ";publiczna;;;"Damian Janowicz";"POWIAT WSCHOWSKI";"Powiat ziemski";LUBUSKIE;wschowski;Wschowa
4541;"Specjalny Ośrodek Szkolno-Wychowawczy";"SPECJALNY OŚRODEK SZKOLNO-WYCHOWAWCZY IM. JANUSZA KORCZAKA WE WSCHOWIE";"ul. Kościuszki";"25 ";" ";"67-400 ";Wschowa;09572;0954685;"0812034""";"655476922 ";"655476923 ";sekretariat@sosw.wschowa.com.pl;www.sosw.wschowa.com.pl;LUBUSKIE;wschowski;"Wschowa - miasto";"000661026 ";"6971624887 ";publiczna;;;"Andrzej Waldman";"POWIAT WSCHOWSKI";"Powiat ziemski";LUBUSKIE;wschowski;Wschowa
4750;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W BRODACH";"ul. Jagielnicka";"97 ";" ";"66-100 ";Brody;07035;0914088;"0809065""";"683851478 ";"683851478 ";spbrody1@o2.pl;www.spbrody.szkolnastrona.pl;LUBUSKIE;zielonogórski;"Sulechów - obszar wiejski";"001103251 ";"9271659129 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Janusz Krzyniak";"GMINA SULECHÓW";Gmina;LUBUSKIE;zielonogórski;Sulechów
4797;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. GEN. JÓZEFA BEMA";"ul. Stycznia";"23 ";" ";"66-100 ";Sulechów;21467;0988595;"0809064""";"683852794 ";"683852794 ";sekretariat@psp1sulechow.pl;www.sp1.sulechow.pl;LUBUSKIE;zielonogórski;"Sulechów - miasto";"000270745 ";"9271659313 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jreneusz Misiura";"GMINA SULECHÓW";Gmina;LUBUSKIE;zielonogórski;Sulechów
4950;Przedszkole;"NIPUBLICZNE PRZEDSZKOLE ""DOBRA WRÓŻKA""";"ul. Konopnickiej";"5 ";" ";"66-100 ";Sulechów;09182;0988595;"0809064""";"512380616 ";" ";dyrektor@przedszkole-sulechow.pl;www.przedszkole-sulechow.pl;LUBUSKIE;zielonogórski;"Sulechów - miasto";"081066295 ";"9271236794 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Miłosz Brodzikowski";"AGNIESZKA BRODZIKOWSKA";"Osoba fizyczna";LUBUSKIE;zielonogórski;Sulechów
5311;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""GROSZKI""";"ul. Czerwonego Krzyża";"25A ";" ";"68-200 ";Żary;03434;0988684;"0811021""";"880-239-520 ";" ";przedszkolegroszki@gmail.com;przedszkole-groszki-zary.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"081066705 ";"9720828884 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Luiza Groszek";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5388;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""CHATKA PUCHATKA""";"ul. Czerwonego Krzyża";"25B ";" ";"68-200 ";Żary;03434;0988684;"0811021""";"604486325 ";" ";condchatkapuchatka@wp.pl;condchatkapuchatka.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"081066757 ";"9281954002 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Mariusz Dominiak";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5425;"Szkoła podstawowa";"KATOLICKA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II";"ul. Kalinowskiego";"15 ";" ";"68-200 ";Żary;34366;0988684;"0811021""";"684794325 ";" ";szkola100@wp.pl;ksp.zary.prv.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"081067627 ";"9281623854 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Penkal";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5458;Gimnazjum;"KATOLICKIE GIMNAZJUM W ŻARACH";"ul. Kalinowskiego";"15 ";" ";"68-200 ";Żary;34366;0988684;"0811021""";"684794325 ";" ";;;LUBUSKIE;żarski;"Żary - gmina miejska";"081067892 ";"9281868998 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Penkal";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5531;"Szkoła podstawowa";"SPOŁECZNA SZKOŁA PODSTAWOWA";"ul. Broni Pancernej";"5 ";" ";"68-200 ";Żary;02117;0988684;"0811021""";"683636940 ";" ";ssp.zary@op.pl;ssp.zary.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"081070842 ";"9281872600 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Wiktor Polakowski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5542;Gimnazjum;"SPOŁECZNE GIMNAZJUM";"ul. Listopada";"33 ";" ";"68-200 ";Żary;11205;0988684;"0811021""";"683636939 ";" ";szkola@slo.zary.pl;sg.zary.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"081067900 ";"9281781837 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Wiktor Polakowski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
5674;"Zespół szkół i placówek oświatowych";"POWIATOWE CENTRUM EDUKACJI";"ul. Piłsudskiego";"65 ";" ";"67-100 ";"Nowa Sól";16274;0988520;"0804011""";"683872949 ";"683872949 ";pce.nsol@gmail.com;www.pce-nowasol.pl;LUBUSKIE;nowosolski;"Nowa Sól - gmina miejska";"978113132 ";"9251972171 ";publiczna;;;"Bożena Bogucka";"POWIAT NOWOSOLSKI";"Powiat ziemski";LUBUSKIE;nowosolski;"Nowa Sól"
6100;Przedszkole;"PRZEDSZKOLE NIEPUBLICZNE ""ENCE - PENCE""";"ul. Strzelców";"8 ";" ";"68-200 ";Żary;21364;0988684;"0811021""";"533978333 ";" ";przedszkole.encepence@gmail.com;encepence.weebly.com/;LUBUSKIE;żarski;"Żary - gmina miejska";"081067863 ";"9281044754 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Ewa Laskowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
6110;"Zespół szkół i placówek oświatowych";"ZESPOŁ EDUKACYJNY W BRÓJCACH";"ul. Polna";"6 ";" ";"66-304 ";Brójce;17011;0188021;"0803065""";"957434110 ";"957434110 ";ze.brojce@wp.pl;http://www.ze-brojce.pl/;LUBUSKIE;międzyrzecki;"Trzciel - obszar wiejski";"080118280 ";"5961669787 ";publiczna;;;"Lucyna Nowak";"GMINA TRZCIEL";Gmina;LUBUSKIE;międzyrzecki;Trzciel
6124;"Zespół szkół i placówek oświatowych";"ZESPÓŁ EDUKACYJNY W TRZCIELU";"ul. Kościuszki";"21 ";" ";"66-320 ";Trzciel;09572;0935771;"0803064""";"957431218 ";"957431218 ";sptrzciel@wp.pl;http://www.sptrzciel.szkolnastrona.pl/;LUBUSKIE;międzyrzecki;"Trzciel - miasto";"080646560 ";"5961743070 ";publiczna;;;"Dariusz Orzeszko";"GMINA TRZCIEL";Gmina;LUBUSKIE;międzyrzecki;Trzciel
6366;Gimnazjum;"GIMNAZJUM Z ODDZIAŁAMI PRZYSPASOBIAJĄCYM DO PRACY W ŻARACH ZAKŁADU DOSKONALENIA ZAWODOWEGO W ZIELONEJ GÓRZE";"ul. Żagańska";"11 ";" ";"68-200 ";Żary;26387;0988684;"0811021""";"683635941 ";"683743248 ";zdzzary@zg.onet.pl;zdz.vxm.pl/;LUBUSKIE;żarski;"Żary - gmina miejska";"081068621 ";"9290052799 ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Renata Jasińska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
6682;"Branżowa szkoła I stopnia";"I ZESPÓŁ SZKÓŁ IM. STANISŁAWA STASZICA WE WSCHOWIE BRANŻOWA SZKOŁA I STOPNIA NR 2 WE WSCHOWIE";"ul. Kościuszki";"11 ";" ";"67-400 ";Wschowa;09572;0954685;"0812034""";"655403257 ";"655403774 ";zszwschowa@o2.pl;www.staszic.wschowa.info;LUBUSKIE;wschowski;"Wschowa - miasto";"081068153 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT WSCHOWSKI";"Powiat ziemski";LUBUSKIE;wschowski;Wschowa
6732;"Branżowa szkoła I stopnia";"SPECJALNY OŚRODEK SZKOLNO-WYCHOWAWCZY IM. JANUSZA KORCZAKA WE WSCHOWIE BRANŻOWA SZKOŁA I STOPNIA NR 1 SPECJALNA WE WSCHOWIE";"ul. Kościuszki";"25 ";" ";"67-400 ";Wschowa;09572;0954685;"0812034""";"655476922 ";"655476923 ";sekretariat@sosw.wschowa.com.pl;www.sosw.wschowa.com.pl;LUBUSKIE;wschowski;"Wschowa - miasto";"081068182 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"POWIAT WSCHOWSKI";"Powiat ziemski";LUBUSKIE;wschowski;Wschowa
6737;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. FRYDERYKA CHOPINA";"ul. Szymanowskiego";"8 ";" ";"68-200 ";Żary;22238;0988684;"0811021""";"684702777 ";"684702778 ";sp1zary1@wp.pl;sp1.zary.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"970496814 ";"9281190243 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agnieszka Ropska";"GMINA ŻARY O STATUSIE MIEJSKIM";Gmina;LUBUSKIE;żarski;Żary
6806;"Liceum ogólnokształcące";"I LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. TOMASZA ZANA WE WSCHOWIE";"ul. Matejki";"1 ";" ";"67-400 ";Wschowa;12485;0954685;"0812034""";"65540-29-34 ";"65540-29-34 ";sekretariat@zan.edu.pl;zan.edu.pl;LUBUSKIE;wschowski;"Wschowa - miasto";"410202427 ";"6971626308 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Przygoda";"POWIAT WSCHOWSKI";"Powiat ziemski";LUBUSKIE;wschowski;Wschowa
6819;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PONADGIMNAZJALNYCH W KROŚNIE ODRZAŃSKIM";"ul. Szkolna";"1 ";" ";"66-600 ";"Krosno Odrzańskie";21970;0988460;"0802064""";"683835052 ";"683835022 ";sekretariatzsp@op.pl;www.liceumkrosno.pixeldreams.eu;LUBUSKIE;krośnieński;"Krosno Odrzańskie - miasto";"977996721 ";"9261016039 ";publiczna;;;"Barbara Kołarzyk";"POWIAT KROŚNIEŃSKI";"Powiat ziemski";LUBUSKIE;krośnieński;"Krosno Odrzańskie"
6820;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 2 IM. JANUSZA KORCZAKA";"ul. Zapolskiej";"16 ";" ";"68-200 ";Żary;25632;0988684;"0811021""";"684704667 ";"684704667 ";sp2witosa25@wp.pl;sp2.zary.com.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"970527897 ";"9281207713 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marzena Mosakowska-Wrona";"GMINA ŻARY O STATUSIE MIEJSKIM";Gmina;LUBUSKIE;żarski;Żary
7083;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ LICEALNYCH I TECHNICZNYCH IM. STANISŁAWA STASZICA W GUBINIE";"ul. Racławicka";"1 ";" ";"66-620 ";Gubin;18273;0988394;"0802011""";"683593184 ";" ";sekretariat@zslit.gubin.pl;www.zslit.gubin.pl;LUBUSKIE;krośnieński;"Gubin - gmina miejska";"000180338 ";"9261353340 ";publiczna;;;"Mirosław Siergiej";"POWIAT KROŚNIEŃSKI";"Powiat ziemski";LUBUSKIE;krośnieński;"Krosno Odrzańskie"
7309;Przedszkole;"ZESPÓŁ EDUKACYJNY W BRÓJCACH PRZEDSZKOLE IM. JANUSZA KORCZAKA W BRÓJCACH";"ul. Polna";"6 ";" ";"66-304 ";Brójce;17011;0188021;"0803065""";"957434110 ";" ";ze.brojce@wp.pl;;LUBUSKIE;międzyrzecki;"Trzciel - obszar wiejski";"210517746 ";"5961558450 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA TRZCIEL";Gmina;LUBUSKIE;międzyrzecki;Trzciel
7319;"Szkoła podstawowa";"ZESPÓŁ EDUKACYJNY W BRÓJCACH SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W BRÓJCACH";"ul. Polna";"6 ";" ";"66-304 ";Brójce;17011;0188021;"0803065""";"957434110 ";" ";ze.brojce@wp.pl;;LUBUSKIE;międzyrzecki;"Trzciel - obszar wiejski";"210303086 ";"5961561475 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA TRZCIEL";Gmina;LUBUSKIE;międzyrzecki;Trzciel
7327;Gimnazjum;"ZESPÓŁ EDUKACYJNY W BRÓJCACH GIMNAZJUM IM. POLSKICH OLIMPIJCZYKÓW";"ul. Polna";"6 ";" ";"66-304 ";Brójce;17011;0188021;"0803065""";"957434110 ";" ";ze.broce@wp.pl;;LUBUSKIE;międzyrzecki;"Trzciel - obszar wiejski";"971235062 ";"5961561469 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA TRZCIEL";Gmina;LUBUSKIE;międzyrzecki;Trzciel
7332;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA";"ul. Maja";"8 ";" ";"68-200 ";Żary;11941;0988684;"0811021""";"683743845 ";"683743845 ";zarysp3@wp.pl;sp3-zary.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"970527905 ";"9281478599 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA ŻARY O STATUSIE MIEJSKIM";Gmina;LUBUSKIE;żarski;Żary
7431;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 5 IM. POLSKICH NOBLISTÓW";"ul. Częstochowska";"15 ";" ";"68-200 ";Żary;03458;0988684;"0811021""";"684701555 ";"684701555 ";sp5zary@wp.pl;zarysp5.republika.pl;LUBUSKIE;żarski;"Żary - gmina miejska";"970497328 ";"9281129812 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Stodulska";"GMINA ŻARY O STATUSIE MIEJSKIM";Gmina;LUBUSKIE;żarski;Żary
7435;"Liceum ogólnokształcące";"II LICEUM OGÓLNOKSZTAŁCĄCE W GUBINIE";"ul. Pułaskiego";"1 ";" ";"66-620 ";Gubin;38362;0988394;"0802011""";"684558240 ";"684558240 ";zspgubin@op.pl;www.zspgubin.pl;LUBUSKIE;krośnieński;"Gubin - gmina miejska";"081068489 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT KROŚNIEŃSKI";"Powiat ziemski";LUBUSKIE;krośnieński;"Krosno Odrzańskie"
7489;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STYPUŁOWIE";;"68B ";" ";"67-120 ";Stypułów;;0910475;"0804045""";"691205918 ";" ";boguslaw.dubiel@gmail.com;;LUBUSKIE;nowosolski;"Kożuchów - obszar wiejski";"081068615 ";" ";niepubliczna;;;"Bogusław Dubiel";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
7540;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W STAWIE";;"2 ";" ";"66-433 ";Staw;;0182768;"0801052""";"957319020 ";"957319020 ";spstaw@gmail.pl;www.spstaw.szkolnastrona.pl;LUBUSKIE;gorzowski;"Lubiszyn - gmina wiejska";"210039531 ";"5992851375 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Renata Baloń";"GMINA LUBISZYN";Gmina;LUBUSKIE;gorzowski;Lubiszyn
7569;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LUBISZYNIE";"ul. Polna";"6 ";" ";"66-433 ";Lubiszyn;17011;0182662;"0801052""";"957318291 ";"957318291 ";szkpodstlubiszyn@interia.pl;www.sp.lubiszyn.pl;LUBUSKIE;gorzowski;"Lubiszyn - gmina wiejska";"210039620 ";"5991170236 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Karolina Szymanek";"GMINA LUBISZYN";Gmina;LUBUSKIE;gorzowski;Lubiszyn
7658;"Szkoła podstawowa";"KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. URSZULI LEDÓCHOWSKIEJ";"ul. Wyszyńskiego";"1 ";" ";"67-100 ";"Nowa Sól";25107;0988520;"0804011""";"684114944 ";" ";szkolakatolickanowasol@qmail.com;www.szkolakatolickanowasol.pl;LUBUSKIE;nowosolski;"Nowa Sól - gmina miejska";"081068839 ";"9252100852 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"PARAFIA RZYM.-KAT. PW. ŚWIĘTEGO JÓZEFA RZEMIEŚLNIKA";"Organizacje Wyznaniowe";LUBUSKIE;nowosolski;"Nowa Sól"
7723;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PONADGIMNAZALNYCH W DREZDENKU";"ul. Konopnickiej";"2 ";" ";"66-530 ";Drezdenko;09182;0935400;"0806024""";"957620355 ";" ";zsp.drezdenko@wp.pl;www.zsp-drezdenko.cal.pl;LUBUSKIE;strzelecko-drezdenecki;"Drezdenko - miasto";"211187848 ";"5992722011 ";publiczna;;;"Radosław Świekatowski";"POWIAT STRZELECKO-DREZDENECKI";"Powiat ziemski";LUBUSKIE;strzelecko-drezdenecki;"Strzelce Krajeńskie"
