"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
3569;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5 W KRAKOWIE";"os. Oświecenia";"30 ";" ";"31-636 ";"Kraków-Nowa Huta";15438;0950718;"1261039""";"126497773 ";"126497773 ";sp130krakow@gmail.com;zsp-nr5.manifo.com;MAŁOPOLSKIE;Kraków;"Kraków-Nowa Huta - delegatura";"122636344 ";" ";publiczna;;;"Dorota Kaleta";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3572;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6 W KRAKOWIE";"ul. Dietla";"70 ";" ";"31-039 ";Kraków-Śródmieście;03834;0951327;"1261059""";"124211870 ";"124211870 ";sekretariat@sp16.com.pl;sp16.com.pl;MAŁOPOLSKIE;Kraków;"Kraków-Śródmieście - delegatura";"122636516 ";" ";publiczna;;;"Bogdan Dobrucki";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3578;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"SPOŁECZNA SZKOŁA ZARZĄDZANIA I HANDLU";"ul. Leszczyńskiej";"7 ";" ";"32-600 ";Oświęcim;10880;0924997;"1213011""";"3384375475 ";"338475475 ";szih@szih.pl;www.szih.pl;MAŁOPOLSKIE;oświęcimski;"Oświęcim - gmina miejska";"122647715 ";" ";niepubliczna;;;"Edward Szydło";"STOWARZYSZENIE NA RZECZ SZKOŁY ZARZĄDZANIA I HANDLU W OŚWIĘCIMIU";Stowarzyszenia;MAŁOPOLSKIE;oświęcimski;Oświęcim
3594;"Liceum ogólnokształcące";"I LICEUM OGÓLNOKSZTAŁCĄCE W ANDRYCHOWIE";"ul. Pachla";"16 ";" ";"34-120 ";Andrychów;15508;0924023;"1218014""";"0338752503 ";" ";;;MAŁOPOLSKIE;wadowicki;"Andrychów - miasto";"000237587 ";"5511116195 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Paweł Mrzygłód";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
3653;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W KAMIONNEJ IM. MARII KONOPNICKIEJ";;"263 ";" ";"32-732 ";Kamionna;;0838542;"1201082""";"146137003 ";"146137003 ";pspkamionna@op.pl;pgkamionna.szkolnastrona.pl;MAŁOPOLSKIE;bocheński;"Trzciana - gmina wiejska";"001202639 ";"8681673772 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Janiczek";"GMINA TRZCIANA";Gmina;MAŁOPOLSKIE;bocheński;Trzciana
3667;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W KIERLIKÓWCE IM. EDWARDA DEMBOWSKIEGO";;"4 ";" ";"32-732 ";Kierlikówka;;0838737;"1201082""";"146136023 ";"146136023 ";pspk4@op.pl;pspkierlikowka.szkolnastrona.pl;MAŁOPOLSKIE;bocheński;"Trzciana - gmina wiejska";"001202645 ";"8681673826 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Beata Stochel";"GMINA TRZCIANA";Gmina;MAŁOPOLSKIE;bocheński;Trzciana
3679;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA WE WRÓBLOWICACH";;"142 ";" ";"32-840 ";Wróblowice;;0837376;"1216145""";"146653301 ";" ";;;MAŁOPOLSKIE;tarnowski;"Zakliczyn - obszar wiejski";"122636806 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"STOWARZYSZENIE PRZYJACIÓŁ I SYMPATYKÓW SZKOŁY WE WRÓBLOWICACH";Stowarzyszenia;MAŁOPOLSKIE;tarnowski;Zakliczyn
3683;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W RYCHWAŁDZIE";;"120 ";" ";"33-171 ";Rychwałd;;0827159;"1216042""";"146798127 ";" ";;;MAŁOPOLSKIE;tarnowski;"Pleśna - gmina wiejska";"122637473 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"TERESA ŁOŚ";"MARTA KUCZEK";"Osoba fizyczna";MAŁOPOLSKIE;tarnowski;Pleśna
3696;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7 W KRAKOWIE";"ul. Skotnicka";"86 ";" ";"30-394 ";Kraków-Podgórze;20112;0950960;"1261049""";"122625277 ";"122625277 ";zsp7kr@wp.pl;sp66krakow.edu.pl;MAŁOPOLSKIE;Kraków;"Kraków-Podgórze - delegatura";"122636568 ";" ";publiczna;;;"Jacek Tomana";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3708;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9 W KRAKOWIE";"ul. Prawocheńskiego";"7 ";" ";"31-998 ";"Kraków-Nowa Huta";17459;0950718;"1261039""";"126450887 ";"126450956 ";sp140@onet.eu;sp140.krakow.pl;MAŁOPOLSKIE;Kraków;"Kraków-Nowa Huta - delegatura";"122636640 ";"6783145811 ";publiczna;;;"Ewelina Sitarz";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3722;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 18 W KRAKOWIE";"ul. Senatorska";"35 ";" ";"30-106 ";Kraków-Krowodrza;19677;0950470;"1261029""";"124300025 ";"124220760 ";sekretariat@zso18.krakow.pl;zso18.krakow.pl;MAŁOPOLSKIE;Kraków;"Kraków-Krowodrza - delegatura";"122636717 ";" ";publiczna;;;"Agnieszka Chyc-Sobczyk";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3736;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 5 W KRAKOWIE";"ul. Chełmońskiego";"24 ";" ";"31-322 ";Kraków-Krowodrza;02706;0950470;"1261029""";"126374674 ";"126369316 ";lo14@xiv-lo.krakow.pl;zso5.krakow.pl;MAŁOPOLSKIE;Kraków;"Kraków-Krowodrza - delegatura";"122636781 ";" ";publiczna;;;"Mariola Reguła";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3786;Przedszkole;"SAMORZĄDOWE PRZEDSZKOLE NR 14 W KRAKOWIE";"ul. Młyńska-Boczna";"4 ";" ";"31-470 ";Kraków-Śródmieście;13135;0951327;"1261059""";"124117430 ";"124117430 ";mlynskaboczna4@poczta.fm;przedszkole14krakow.malopolska.pl;MAŁOPOLSKIE;Kraków;"Kraków-Śródmieście - delegatura";"121338998 ";"9452151021 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Danuta Piekara";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3839;"Zespół szkół i placówek oświatowych";"POWIATOWY ZESPÓŁ NR 10 SZKÓŁ MECHANICZNO-ELEKTRYCZNYCH IM. MIKOŁAJA KOPERNIKA W KĘTACH";"ul. Żwirki i Wigury";"27a ";" ";"32-650 ";Kęty;26608;0924365;"1213044""";"338453268 ";"338452131 ";sekretariat@pz10.eu;www.pz10.eu;MAŁOPOLSKIE;oświęcimski;"Kęty - miasto";"000740955 ";"5491570211 ";publiczna;;;"Aneta Jekiełek";"POWIAT OŚWIĘCIMSKI";"Powiat ziemski";MAŁOPOLSKIE;oświęcimski;Oświęcim
3924;Przedszkole;"SAMORZĄDOWE PRZEDSZKOLE NR 6 IM. DR. HENRYKA JORDANA W KRAKOWIE";"ul. Bujaka";"17 ";" ";"30-611 ";Kraków-Podgórze;02375;0950960;"1261049""";"126594311 ";"126594311 ";przedszkole_nr6@vp.pl;przedszkole6krakow.pl;MAŁOPOLSKIE;Kraków;"Kraków-Podgórze - delegatura";"121325375 ";"6792481885 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Wanda Woźniak";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3939;Przedszkole;"SAMORZĄDOWE PRZEDSZKOLE NR 182 ""PRZY ŹRÓDEŁKU"" W KRAKOWIE";"os. Dywizjonu 303";"12 ";" ";"31-872 ";"Kraków-Nowa Huta";04560;0950718;"1261039""";"126482200 ";"126482200 ";przedszkole182@op.pl;przedszkole182-krakow.edu.pl;MAŁOPOLSKIE;Kraków;"Kraków-Nowa Huta - delegatura";"121340268 ";"6751438444 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Małgorzata Kaplińska";"GMINA MIEJSKA KRAKÓW-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";MAŁOPOLSKIE;Kraków;Kraków-Śródmieście
3982;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 2 W WADOWICACH";"ul. Zegadłowicza";"36 ";" ";"34-100 ";Wadowice;25979;0926921;"1218094""";"338731775 ";" ";;;MAŁOPOLSKIE;wadowicki;"Wadowice - miasto";"000187582 ";"5511058233 ";publiczna;;;"Jerzy Kotaś";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
4002;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ NR 2 IM.ŚW.JADWIGI KRÓLOWEJ W ANDRYCHOWIE";"ul. Stefana Batorego";"9 ";" ";"34-120 ";Andrychów;00891;0924023;"1218014""";"338753147 ";" ";;;MAŁOPOLSKIE;wadowicki;"Andrychów - miasto";"000580581 ";"5512181510 ";publiczna;;;"GRAŻYNA GWOŹDZIEWICZ";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
4009;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ IM.KOMISJI EDUKACJI NARODOWEJ W KALWARII ZEBRZYDOWSKIEJ";"al. Jana Pawła II";"3 ";" ";"34-130 ";"Kalwaria Zebrzydowska";07120;0924253;"1218034""";"338766418 ";" ";;;MAŁOPOLSKIE;wadowicki;"Kalwaria Zebrzydowska - miasto";"000740961 ";"5511090768 ";publiczna;;;"Barbara Pająk";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
4014;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA USTAWICZNEGO IM.ŚW. JANA PAWŁA II W RADOCZY";"ul. Dworska";"8 ";" ";"34-100 ";Radocza;04446;0072710;"1218082""";"338234089 ";" ";;;MAŁOPOLSKIE;wadowicki;"Tomice - gmina wiejska";"357091084 ";"5512029386 ";publiczna;;;"Stanisław Gliwa";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
4019;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SPECJALNYCH W WADOWICACH";"ul. Zegadłowicza";"36 ";" ";"34-100 ";Wadowice;25979;0926921;"1218094""";"338732027 ";" ";;;MAŁOPOLSKIE;wadowicki;"Wadowice - miasto";"120712532 ";"5512526452 ";publiczna;;;"Izabela Iwańska";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
4046;"Specjalny Ośrodek Szkolno-Wychowawczy";"SPECJALNY OŚRODEK SZKOLNO-WYCHOWAWCZY W KACZYNIE";;"50 ";" ";"34-123 ";Kaczyna;;0074263;"1218095""";"338730379 ";" ";;;MAŁOPOLSKIE;wadowicki;"Wadowice - obszar wiejski";"356319697 ";" ";publiczna;;;"Józefa Karkoszka-Warchał";"POWIAT WADOWICKI";"Powiat ziemski";MAŁOPOLSKIE;wadowicki;Wadowice
